Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
PPARG	5468	Insulin resistance syndrome	C3714619	disease		Disease or Syndrome	42	8	0.03	no reported evidence	1.0	3	2	2002.0	2005.0
HFE	3077	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.02	no reported evidence	1.0	2	2	2001.0	2003.0
HFE	3077	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.02	no reported evidence	0.5	2	0	2011.0	2013.0
HFE	3077	Malignant Neoplasms	C0006826	group	Neoplasms	Neoplastic Process	1437	87	0.02	no reported evidence	1.0	2	0	2017.0	2017.0
HFE	3077	Cluster Headache	C0009088	disease	Nervous System Diseases	Disease or Syndrome	21	3	0.02	no reported evidence	1.0	2	1	2002.0	2006.0
HFE	3077	Gilbert Disease (disorder)	C0017551	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	31	15	0.02	no reported evidence	1.0	2	1	2002.0	2003.0
HFE	3077	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.02	no reported evidence	1.0	2	1	2013.0	2015.0
HFE	3077	Hematological Disease	C0018939	group	Hemic and Lymphatic Diseases	Disease or Syndrome	146	3	0.02	no reported evidence	1.0	2	2	2002.0	2007.0
HFE	3077	Hemosiderosis	C0019114	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	3	1	0.02	no reported evidence	1.0	2	1	2000.0	2001.0
HFE	3077	Hepatitis A	C0019159	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	260	8	0.02	no reported evidence	1.0	2	0	2001.0	2005.0
HFE	3077	Male infertility	C0021364	disease	Male Urogenital Diseases	Disease or Syndrome	262	72	0.02	no reported evidence	0.5	2	3	2006.0	2012.0
HFE	3077	Peripheral Neuropathy	C0031117	group	Nervous System Diseases	Disease or Syndrome	308	66	0.02	no reported evidence	1.0	2	2	2006.0	2009.0
HFE	3077	Restless Legs Syndrome	C0035258	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	67	59	0.02	no reported evidence	0.5	2	1	2013.0	2016.0
HFE	3077	Ulcer	C0041582	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	183	10	0.02	no reported evidence	0.5	2	2	2006.0	2017.0
HFE	3077	Acute leukemia	C0085669	disease		Neoplastic Process	491	26	0.02	no reported evidence	1.0	2	5	2005.0	2007.0
HFE	3077	Adrenoleukodystrophy	C0162309	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	148	69	0.02	no reported evidence	1.0	2	1	1999.0	2006.0
HFE	3077	Osteoarthritis of the hand	C0263746	disease		Disease or Syndrome	39	14	0.02	no reported evidence	1.0	2	2	2007.0	2015.0
HFE	3077	Neonatal hemochromatosis	C0268059	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	4	0	0.02	no reported evidence	0.5	2	0	2000.0	2003.0
HFE	3077	Liver and Intrahepatic Biliary Tract Carcinoma	C0279000	disease		Neoplastic Process	606	18	0.02	no reported evidence	1.0	2	1	2000.0	2001.0
HFE	3077	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.02	no reported evidence	1.0	2	1	2007.0	2010.0
HFE	3077	Malignant neoplasm of liver	C0345904	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	804	37	0.02	no reported evidence	1.0	2	1	2000.0	2001.0
HFE	3077	Chronic active hepatitis	C0520463	disease	Digestive System Diseases	Disease or Syndrome	86	16	0.02	no reported evidence	1.0	2	2	2000.0	2003.0
HFE	3077	Metabolic Syndrome X	C0524620	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	547	293	0.02	no reported evidence	0.5	2	1	2011.0	2014.0
HFE	3077	Hepatitis B, Chronic	C0524909	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	237	209	0.02	no reported evidence	1.0	2	2	2005.0	2006.0
HFE	3077	Carotid Atherosclerosis	C0577631	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	104	41	0.02	no reported evidence	1.0	2	1	2001.0	2007.0
HFE	3077	Factor V Leiden mutation	C0584960	disease		Disease or Syndrome	59	17	0.02	no reported evidence	1.0	2	1	1999.0	1999.0
HFE	3077	Sporadic porphyria cutanea tarda	C1276127	disease		Disease or Syndrome	3	2	0.02	no reported evidence	1.0	2	2	2000.0	2005.0
HFE	3077	Primary malignant neoplasm	C1306459	group		Neoplastic Process	1031	34	0.02	no reported evidence	1.0	2	0	2017.0	2017.0
HFE	3077	HEMOCHROMATOSIS, TYPE 4	C1853733	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	4	12	0.02	no reported evidence	0.5	2	0	2001.0	2008.0
HFE	3077	Pseudohyperkalemia Cardiff	C1861453	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	130	21	0.02	no reported evidence	0.5	2	2	2005.0	2012.0
NOS3	4846	Congenital Abnormality	C0000768	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	606	30	0.02	no reported evidence	1.0	2	1	2008.0	2017.0
NOS3	4846	Spontaneous abortion	C0000786	phenotype	Female Urogenital Diseases and Pregnancy Complications	Pathologic Function	137	0	0.02	no reported evidence		2	0	2004.0	2007.0
NOS3	4846	Malignant neoplasm of urinary bladder	C0005684	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1143	157	0.02	no reported evidence	1.0	2	2	2012.0	2016.0
NOS3	4846	Bladder Neoplasm	C0005695	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1216	142	0.02	no reported evidence	1.0	2	1	2003.0	2012.0
NOS3	4846	Cardiomyopathy, Dilated	C0007193	group	Cardiovascular Diseases	Disease or Syndrome	418	387	0.02	no reported evidence	1.0	2	0	2002.0	2014.0
NOS3	4846	Cerebral Palsy	C0007789	disease	Nervous System Diseases	Disease or Syndrome	88	17	0.02	no reported evidence	1.0	2	0	2005.0	2007.0
NOS3	4846	Colorectal Neoplasms	C0009404	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1072	226	0.02	no reported evidence		2	0	2006.0	2009.0
NOS3	4846	Cystic Fibrosis	C0010674	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Respiratory Tract Diseases	Disease or Syndrome	593	489	0.02	no reported evidence	0.5	2	0	2003.0	2010.0
NOS3	4846	Patent ductus arteriosus	C0013274	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	250	16	0.02	no reported evidence	1.0	2	0	1999.0	2016.0
NOS3	4846	Fibromyalgia	C0016053	disease	Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	49	14	0.02	no reported evidence	1.0	2	0	2007.0	2016.0
NOS3	4846	Glaucoma	C0017601	disease	Eye Diseases	Disease or Syndrome	380	209	0.02	no reported evidence	1.0	2	0	2005.0	2016.0
NOS3	4846	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.02	no reported evidence	1.0	2	0	2011.0	2012.0
NOS3	4846	IGA Glomerulonephritis	C0017661	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases	Disease or Syndrome	236	48	0.02	no reported evidence	1.0	2	1	2014.0	2018.0
NOS3	4846	Congenital Heart Defects	C0018798	group	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	276	31	0.02	no reported evidence	1.0	2	1	2008.0	2016.0
NOS3	4846	Heart Diseases	C0018799	group	Cardiovascular Diseases	Disease or Syndrome	324	26	0.02	no reported evidence	1.0	2	0	2008.0	2010.0
NOS3	4846	Hypertriglyceridemia	C0020557	phenotype	Nutritional and Metabolic Diseases	Disease or Syndrome	156	62	0.02	no reported evidence	1.0	2	1	2007.0	2007.0
NOS3	4846	Childhood Acute Lymphoblastic Leukemia	C0023452	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	442	97	0.02	no reported evidence	1.0	2	2	2010.0	2014.0
NOS3	4846	Liver diseases	C0023895	group	Digestive System Diseases	Disease or Syndrome	605	26	0.02	no reported evidence	1.0	2	0	2003.0	2003.0
NOS3	4846	Lupus Nephritis	C0024143	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	209	26	0.02	no reported evidence	1.0	2	0	2004.0	2012.0
NOS3	4846	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.02	no reported evidence	1.0	2	0	2005.0	2010.0
NOS3	4846	Henoch-Schoenlein Purpura	C0034152	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	97	15	0.02	no reported evidence	1.0	2	0	2004.0	2017.0
NOS3	4846	Retinal Diseases	C0035309	group	Eye Diseases	Disease or Syndrome	354	35	0.02	no reported evidence	0.5	2	0	2000.0	2005.0
NOS3	4846	Retinopathy of Prematurity	C0035344	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Eye Diseases	Disease or Syndrome	63	21	0.02	no reported evidence	1.0	2	0	2001.0	2008.0
NOS3	4846	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.02	no reported evidence	1.0	2	0	2006.0	2014.0
NOS3	4846	Giant Cell Arteritis	C0039483	disease	Cardiovascular Diseases; Immune System Diseases; Nervous System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	118	43	0.02	no reported evidence	1.0	2	0	2003.0	2004.0
NOS3	4846	Peripheral Vascular Diseases	C0085096	group	Cardiovascular Diseases	Disease or Syndrome	77	3	0.02	no reported evidence	1.0	2	0	2000.0	2008.0
NOS3	4846	Deep Vein Thrombosis	C0149871	disease	Cardiovascular Diseases	Disease or Syndrome	109	252	0.02	no reported evidence	1.0	2	1	2010.0	2014.0
NOS3	4846	Low Tension Glaucoma	C0152136	disease	Eye Diseases	Disease or Syndrome	35	34	0.02	no reported evidence	1.0	2	1	2016.0	2017.0
NOS3	4846	Idiopathic pulmonary hypertension	C0152171	disease		Disease or Syndrome	95	313	0.02	no reported evidence	1.0	2	0	2010.0	2010.0
NOS3	4846	Migraine with Aura	C0154723	disease	Nervous System Diseases	Disease or Syndrome	67	38	0.02	no reported evidence	1.0	2	2	2007.0	2009.0
NOS3	4846	Allergic asthma	C0155877	disease		Disease or Syndrome	196	23	0.02	no reported evidence	1.0	2	1	2003.0	2006.0
NOS3	4846	Liver Failure, Acute	C0162557	disease	Digestive System Diseases	Disease or Syndrome	119	6	0.02	no reported evidence	1.0	2	0	2003.0	2015.0
NOS3	4846	Aortic Aneurysm, Abdominal	C0162871	disease	Cardiovascular Diseases	Disease or Syndrome	287	66	0.02	no reported evidence	1.0	2	1	2005.0	2010.0
NOS3	4846	Selenium deficiency	C0238421	disease		Disease or Syndrome	15	0	0.02	no reported evidence	1.0	2	0	2008.0	2011.0
NOS3	4846	Coronary Stenosis	C0242231	disease	Cardiovascular Diseases	Disease or Syndrome	51	6	0.02	no reported evidence	0.5	2	0	2005.0	2006.0
NOS3	4846	Dyslipidemias	C0242339	group	Nutritional and Metabolic Diseases	Disease or Syndrome	215	48	0.02	no reported evidence	1.0	2	0	2011.0	2012.0
NOS3	4846	Impaired glucose tolerance	C0271650	phenotype	Nutritional and Metabolic Diseases	Disease or Syndrome	325	55	0.02	no reported evidence	1.0	2	1	2005.0	2006.0
NOS3	4846	Infarction, Lacunar	C0333559	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	17	3	0.02	no reported evidence	1.0	2	1	2004.0	2009.0
NOS3	4846	High altitude pulmonary edema	C0340100	disease	Respiratory Tract Diseases	Disease or Syndrome	32	12	0.02	no reported evidence	1.0	2	1	2002.0	2006.0
NOS3	4846	Thalidomide embryopathy syndrome	C0432365	disease		Congenital Abnormality	6	2	0.02	no reported evidence	1.0	2	1	2014.0	2017.0
NOS3	4846	Sleep Apnea, Obstructive	C0520679	disease	Nervous System Diseases; Respiratory Tract Diseases	Disease or Syndrome	131	36	0.02	no reported evidence	1.0	2	0	2013.0	2014.0
NOS3	4846	Maternal hypertension	C0565599	disease		Disease or Syndrome	14	6	0.02	no reported evidence	0.5	2	1	2004.0	2006.0
NOS3	4846	Cardiac defects	C0741916	group		Disease or Syndrome	56	4	0.02	no reported evidence	1.0	2	0	2007.0	2016.0
NOS3	4846	Brain Aneurysm	C0751003	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	28	34	0.02	no reported evidence	1.0	2	0	2005.0	2006.0
NOS3	4846	Brain Infarction	C0751955	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	60	6	0.02	no reported evidence	1.0	2	1	2000.0	2004.0
NOS3	4846	Arteriopathic disease	C0852949	group		Disease or Syndrome	66	3	0.02	no reported evidence	0.5	2	0	2001.0	2012.0
NOS3	4846	Invasive carcinoma of breast	C0853879	disease		Neoplastic Process	384	9	0.02	no reported evidence	1.0	2	0	2008.0	2008.0
NOS3	4846	Cerebral Ischemia	C0917798	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	274	2	0.02	no reported evidence	1.0	2	0	1999.0	2017.0
NOS3	4846	Macroangiopathy	C1096293	disease		Disease or Syndrome	16	1	0.02	no reported evidence	1.0	2	1	2001.0	2013.0
NOS3	4846	Heart Failure, Systolic	C1135191	disease	Cardiovascular Diseases	Disease or Syndrome	15	0	0.02	no reported evidence	1.0	2	0	2012.0	2016.0
NOS3	4846	Cardiovascular morbidity	C1301700	phenotype		Disease or Syndrome	31	2	0.02	no reported evidence	1.0	2	1	2010.0	2014.0
NOS3	4846	Cardiomyopathy, Familial Idiopathic	C1449563	disease	Cardiovascular Diseases	Disease or Syndrome	387	121	0.02	no reported evidence	1.0	2	1	2002.0	2014.0
NOS3	4846	Peripheral Arterial Diseases	C1704436	group	Cardiovascular Diseases	Disease or Syndrome	124	57	0.02	no reported evidence	1.0	2	0	2000.0	2008.0
NOS3	4846	Prinzmetal's variant angina	C2931193	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	3	0	0.02	no reported evidence	1.0	2	0	2010.0	2013.0
NOS3	4846	Pneumonitis	C3714636	disease	Respiratory Tract Diseases	Disease or Syndrome	338	4	0.02	no reported evidence	1.0	2	0	2009.0	2010.0
PPARG	5468	Anaplasia	C0002793	disease	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	282	4	0.02	no reported evidence	1.0	2	0	2004.0	2015.0
PPARG	5468	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.02	no reported evidence	1.0	2	0	2002.0	2018.0
PPARG	5468	Autoimmune Diseases	C0004364	group	Immune System Diseases	Disease or Syndrome	1059	141	0.02	no reported evidence	1.0	2	0	2008.0	2012.0
PPARG	5468	Brain Neoplasms	C0006118	group	Neoplasms; Nervous System Diseases	Neoplastic Process	645	163	0.02	no reported evidence	1.0	2	0	2000.0	2005.0
PPARG	5468	Carcinoma, Papillary	C0007133	disease	Neoplasms	Neoplastic Process	195	4	0.02	no reported evidence	1.0	2	0	2002.0	2004.0
PPARG	5468	Renal Cell Carcinoma	C0007134	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1347	175	0.02	no reported evidence	1.0	2	2	2001.0	2005.0
PPARG	5468	Chondrosarcoma	C0008479	disease	Neoplasms	Neoplastic Process	240	2	0.02	no reported evidence	1.0	2	0	2002.0	2013.0
PPARG	5468	Choriocarcinoma	C0008497	disease	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	299	1	0.02	no reported evidence	1.0	2	0	2000.0	2003.0
PPARG	5468	IGA Glomerulonephritis	C0017661	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases	Disease or Syndrome	236	48	0.02	no reported evidence	1.0	2	0	2004.0	2009.0
PPARG	5468	Kidney Failure, Chronic	C0022661	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	436	101	0.02	no reported evidence	1.0	2	2	2006.0	2016.0
PPARG	5468	Fibroid Tumor	C0023267	group	Neoplasms	Neoplastic Process	309	4	0.02	no reported evidence	1.0	2	0	2008.0	2010.0
PPARG	5468	Acute Erythroblastic Leukemia	C0023440	disease	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	223	4	0.02	no reported evidence	1.0	2	0	2005.0	2006.0
PPARG	5468	Liver diseases	C0023895	group	Digestive System Diseases	Disease or Syndrome	605	26	0.02	no reported evidence	1.0	2	2	2007.0	2010.0
PPARG	5468	Lymphoma	C0024299	group	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1306	61	0.02	no reported evidence	1.0	2	0	2006.0	2009.0
PPARG	5468	Medulloblastoma	C0025149	disease	Neoplasms	Neoplastic Process	589	66	0.02	no reported evidence	1.0	2	0	2012.0	2015.0
PPARG	5468	Multiple Sclerosis	C0026769	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	1105	745	0.02	no reported evidence	1.0	2	0	2005.0	2012.0
PPARG	5468	Neoplasms	C0027651	group	Neoplasms	Neoplastic Process	1235	103	0.02	no reported evidence	1.0	2	0	2018.0	2018.0
PPARG	5468	Melanocytic nevus	C0027962	disease	Neoplasms	Neoplastic Process	202	13	0.02	no reported evidence	1.0	2	0	2002.0	2007.0
PPARG	5468	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.02	no reported evidence	1.0	2	0	2011.0	2015.0
PPARG	5468	Pneumonia	C0032285	disease	Respiratory Tract Diseases	Disease or Syndrome	496	14	0.02	no reported evidence	1.0	2	0	2014.0	2015.0
PPARG	5468	Retinoblastoma	C0035335	disease	Eye Diseases; Neoplasms	Neoplastic Process	538	127	0.02	no reported evidence	1.0	2	0	2011.0	2013.0
PPARG	5468	Septicemia	C0036690	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	467	63	0.02	no reported evidence	1.0	2	0	2016.0	2016.0
PPARG	5468	Chagas Disease	C0041234	disease	Parasitic Diseases	Disease or Syndrome	88	8	0.02	no reported evidence	1.0	2	0	2013.0	2013.0
PPARG	5468	Right Ventricular Hypertrophy	C0162770	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	47	3	0.02	no reported evidence	1.0	2	0	2009.0	2013.0
PPARG	5468	Aortic Aneurysm, Abdominal	C0162871	disease	Cardiovascular Diseases	Disease or Syndrome	287	66	0.02	no reported evidence	1.0	2	0	2010.0	2013.0
PPARG	5468	Agenesis of corpus callosum	C0175754	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Congenital Abnormality	316	19	0.02	no reported evidence	1.0	2	0	2005.0	2005.0
PPARG	5468	Anaplastic carcinoma	C0205696	disease	Neoplasms	Neoplastic Process	203	3	0.02	no reported evidence	1.0	2	0	2002.0	2004.0
PPARG	5468	Malignant neoplasm of salivary gland	C0220636	disease	Neoplasms; Stomatognathic Diseases	Neoplastic Process	68	0	0.02	no reported evidence	1.0	2	0	2002.0	2004.0
PPARG	5468	Adenocarcinoma Of Esophagus	C0279628	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	298	55	0.02	no reported evidence	1.0	2	0	2001.0	2011.0
PPARG	5468	Aplasia Cutis Congenita	C0282160	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Skin and Connective Tissue Diseases	Congenital Abnormality	198	7	0.02	no reported evidence	1.0	2	0	2005.0	2005.0
PPARG	5468	Restenosis	C0333186	phenotype		Pathologic Function	214	26	0.02	no reported evidence	1.0	2	0	2000.0	2010.0
PPARG	5468	Senile Plaques	C0333463	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	300	27	0.02	no reported evidence	0.5	2	0	2003.0	2008.0
PPARG	5468	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.02	no reported evidence	1.0	2	2	2008.0	2017.0
PPARG	5468	Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site	C0375023	disease		Disease or Syndrome	215	11	0.02	no reported evidence	1.0	2	0	2007.0	2010.0
PPARG	5468	Secondary malignant neoplasm of liver	C0494165	disease		Neoplastic Process	507	7	0.02	no reported evidence	1.0	2	0	2005.0	2008.0
PPARG	5468	Dementia	C0497327	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	435	107	0.02	no reported evidence	0.5	2	2	2007.0	2013.0
PPARG	5468	Hashimoto Disease	C0677607	disease	Endocrine System Diseases	Disease or Syndrome	185	44	0.02	no reported evidence	1.0	2	0	2008.0	2016.0
PPARG	5468	Epithelial ovarian cancer	C0677886	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	1328	197	0.02	no reported evidence	1.0	2	0	2004.0	2017.0
PPARG	5468	Malignant neoplasm of gastrointestinal tract	C0685938	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	262	18	0.02	no reported evidence	1.0	2	0	2007.0	2017.0
PPARG	5468	Infection caused by Helicobacter pylori	C0850666	disease		Disease or Syndrome	307	53	0.02	no reported evidence	1.0	2	2	2006.0	2008.0
PPARG	5468	Endothelial dysfunction	C0856169	phenotype		Disease or Syndrome	261	11	0.02	no reported evidence	1.0	2	1	2008.0	2016.0
PPARG	5468	Polyp of large intestine	C0949059	disease		Neoplastic Process	63	15	0.02	no reported evidence	1.0	2	0	2006.0	2010.0
PPARG	5468	Extraskeletal Myxoid Chondrosarcoma	C1275278	disease	Neoplasms	Neoplastic Process	26	0	0.02	no reported evidence	1.0	2	0	2005.0	2009.0
PPARG	5468	Placental dysfunction	C1395512	disease		Disease or Syndrome	11	0	0.02	no reported evidence	1.0	2	0	2001.0	2002.0
PPARG	5468	Hepatocarcinogenesis	C1512409	disease		Neoplastic Process	526	11	0.02	no reported evidence	1.0	2	0	2010.0	2014.0
PPARG	5468	Bulbo-Spinal Atrophy, X-Linked	C1839259	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	62	8	0.02	no reported evidence	1.0	2	0	2009.0	2015.0
PPARG	5468	FRIEDREICH ATAXIA 1	C1856689	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	64	15	0.02	no reported evidence	1.0	2	0	2009.0	2011.0
PPARG	5468	PITUITARY ADENOMA PREDISPOSITION (disorder)	C1863340	phenotype	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Finding	41	3	0.02	no reported evidence	1.0	2	0	2004.0	2008.0
PPARG	5468	Chronic kidney disease stage 5	C2316810	disease		Disease or Syndrome	387	103	0.02	no reported evidence	1.0	2	2	2006.0	2016.0
PPARG	5468	Hypoadiponectinemia	C2675519	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	9	5	0.02	no reported evidence	1.0	2	0	2005.0	2011.0
PPARG	5468	Plaque, Amyloid	C2936349	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	234	23	0.02	no reported evidence	0.5	2	0	2003.0	2008.0
PPARG	5468	Pneumonitis	C3714636	disease	Respiratory Tract Diseases	Disease or Syndrome	338	4	0.02	no reported evidence	1.0	2	0	2014.0	2015.0
PPARG	5468	Nodular thyroid disease	C3875007	disease		Disease or Syndrome	9	0	0.02	no reported evidence	1.0	2	0	2013.0	2013.0
HFE	3077	Adenoma	C0001430	group	Neoplasms	Neoplastic Process	999	73	0.01	no reported evidence	0.0	1	2	2005.0	2005.0
HFE	3077	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
HFE	3077	Aplastic Anemia	C0002874	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	154	33	0.01	no reported evidence	1.0	1	1	2011.0	2011.0
HFE	3077	Cooley's anemia	C0002875	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	69	1	0.01	no reported evidence	1.0	1	1	1999.0	1999.0
HFE	3077	Congenital dyserythropoietic anemia	C0002876	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	18	4	0.01	no reported evidence	1.0	1	1	2001.0	2001.0
HFE	3077	Anemia, Hemolytic	C0002878	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	117	9	0.01	no reported evidence	1.0	1	1	1998.0	1998.0
HFE	3077	Anemia, Sickle Cell	C0002895	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	230	113	0.01	no reported evidence	1.0	1	2	2004.0	2004.0
HFE	3077	Sideroblastic anemia	C0002896	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	27	13	0.01	no reported evidence	0.0	1	2	1999.0	1999.0
HFE	3077	Bacterial Infections	C0004623	group	Bacterial Infections and Mycoses	Disease or Syndrome	275	11	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
HFE	3077	Barrett Esophagus	C0004763	disease	Digestive System Diseases; Neoplasms	Disease or Syndrome	322	40	0.01	no reported evidence	1.0	1	2	2009.0	2009.0
HFE	3077	Brain Neoplasms	C0006118	group	Neoplasms; Nervous System Diseases	Neoplastic Process	645	163	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
HFE	3077	Malignant tumor of colon	C0007102	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2000	135	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
HFE	3077	Female Breast Carcinoma	C0007104	disease		Neoplastic Process	48	6	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
HFE	3077	Renal Cell Carcinoma	C0007134	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1347	175	0.01	no reported evidence	1.0	1	1	2011.0	2011.0
HFE	3077	Common Variable Immunodeficiency	C0009447	disease	Immune System Diseases	Disease or Syndrome	151	50	0.01	no reported evidence	1.0	1	1	2004.0	2004.0
HFE	3077	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
HFE	3077	Dupuytren Contracture	C0013312	disease	Musculoskeletal Diseases; Neoplasms; Skin and Connective Tissue Diseases	Disease or Syndrome	47	32	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
HFE	3077	Endometrial Hyperplasia	C0014173	disease	Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	74	4	0.01	no reported evidence	1.0	1	2	2015.0	2015.0
