Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
IL10	3586	Pseudohyperkalemia Cardiff	C1861453	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	130	21	0.02	no reported evidence	1.0	2	0	2000.0	2014.0
IL10	3586	Precursor Cell Lymphoblastic Leukemia Lymphoma	C1961102	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	617	126	0.02	no reported evidence		2	0	2002.0	2004.0
IL10	3586	Acquired Hypogammaglobulinemia	C2936664	disease	Immune System Diseases	Disease or Syndrome	85	4	0.02	no reported evidence	1.0	2	0	1994.0	2010.0
IL10	3586	Autoimmune arthritis	C3160909	disease		Disease or Syndrome	55	0	0.02	no reported evidence	1.0	2	0	2001.0	2013.0
IL10	3586	MYELODYSPLASTIC SYNDROME	C3463824	group	Hemic and Lymphatic Diseases	Neoplastic Process	682	53	0.02	no reported evidence	1.0	2	0	2002.0	2016.0
IL10	3586	Staphylococcal toxic shock syndrome	C3714602	disease		Disease or Syndrome	23	0	0.02	no reported evidence	1.0	2	0	2002.0	2004.0
IL10	3586	Immunosuppression	C4048329	phenotype		Disease or Syndrome	17	0	0.02	no reported evidence	1.0	2	0	2018.0	2018.0
TRIP6	7205	Glioblastoma	C0017636	disease	Neoplasms	Neoplastic Process	1936	180	0.02	no reported evidence	1.0	2	0	2010.0	2013.0
TRIP6	7205	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.02	no reported evidence	1.0	2	0	2010.0	2013.0
VDR	7421	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.02	no reported evidence	1.0	2	0	2012.0	2014.0
VDR	7421	Amyotrophic Lateral Sclerosis	C0002736	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	659	259	0.02	no reported evidence	0.5	2	0	2003.0	2016.0
VDR	7421	Anemia	C0002871	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	489	44	0.02	no reported evidence	1.0	2	0	2002.0	2015.0
VDR	7421	Cooley's anemia	C0002875	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	69	1	0.02	no reported evidence	1.0	2	0	2002.0	2016.0
VDR	7421	Barrett Esophagus	C0004763	disease	Digestive System Diseases; Neoplasms	Disease or Syndrome	322	40	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
VDR	7421	Calcium Metabolism Disorders	C0006705	group	Nutritional and Metabolic Diseases	Disease or Syndrome	2	0	0.02	no reported evidence	1.0	2	0	2003.0	2007.0
VDR	7421	Cholestasis	C0008370	disease	Digestive System Diseases	Disease or Syndrome	314	5	0.02	no reported evidence	1.0	2	0	2013.0	2016.0
VDR	7421	Choriocarcinoma	C0008497	disease	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	299	1	0.02	no reported evidence	1.0	2	0	2005.0	2009.0
VDR	7421	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.02	no reported evidence	0.5	2	0	2012.0	2016.0
VDR	7421	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.02	no reported evidence	0.5	2	0	2012.0	2016.0
VDR	7421	Dermatitis, Atopic	C0011615	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	483	173	0.02	no reported evidence	1.0	2	2	2006.0	2013.0
VDR	7421	Esophageal Neoplasms	C0014859	group	Digestive System Diseases; Neoplasms	Neoplastic Process	636	60	0.02	no reported evidence	1.0	2	0	2004.0	2014.0
VDR	7421	Glioblastoma	C0017636	disease	Neoplasms	Neoplastic Process	1936	180	0.02	no reported evidence	1.0	2	0	2014.0	2017.0
VDR	7421	Hepatitis C	C0019196	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	782	89	0.02	no reported evidence	1.0	2	0	2012.0	2018.0
VDR	7421	HIV Infections	C0019693	group	Immune System Diseases; Virus Diseases	Disease or Syndrome	805	54	0.02	no reported evidence	1.0	2	0	2001.0	2009.0
VDR	7421	Huntington Disease	C0020179	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Nervous System Diseases	Disease or Syndrome	626	68	0.02	no reported evidence	1.0	2	2	2001.0	2002.0
VDR	7421	Hypercalciuria	C0020438	phenotype	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	49	7	0.02	no reported evidence	1.0	2	0	1995.0	2006.0
VDR	7421	Hyperglycemia	C0020456	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	487	37	0.02	no reported evidence	1.0	2	0	2012.0	2015.0
VDR	7421	Hyperplasia	C0020507	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	122	0	0.02	no reported evidence		2	0	2006.0	2008.0
VDR	7421	Congenital hypoplasia	C0020636	disease		Congenital Abnormality	9	0	0.02	no reported evidence	1.0	2	0	2003.0	2003.0
VDR	7421	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.02	no reported evidence	1.0	2	0	2008.0	2011.0
VDR	7421	Lung Neoplasms	C0024121	group	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1176	23	0.02	no reported evidence	1.0	2	0	2007.0	2016.0
VDR	7421	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.02	no reported evidence	1.0	2	0	2006.0	2016.0
VDR	7421	Pain	C0030193	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	484	101	0.02	no reported evidence	1.0	2	0	2010.0	2012.0
VDR	7421	Periodontitis, Juvenile	C0031106	disease	Stomatognathic Diseases	Disease or Syndrome	89	24	0.02	no reported evidence	1.0	2	0	2002.0	2006.0
VDR	7421	polyps	C0032584	phenotype	Pathological Conditions, Signs and Symptoms	Anatomical Abnormality	284	19	0.02	no reported evidence	1.0	2	0	2006.0	2014.0
VDR	7421	Respiratory Tract Infections	C0035243	group	Bacterial Infections and Mycoses; Respiratory Tract Diseases	Disease or Syndrome	69	1	0.02	no reported evidence	1.0	2	0	2008.0	2016.0
VDR	7421	Retinoblastoma	C0035335	disease	Eye Diseases; Neoplasms	Neoplastic Process	538	127	0.02	no reported evidence	1.0	2	0	2003.0	2012.0
VDR	7421	Sarcoidosis	C0036202	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	235	760	0.02	no reported evidence	0.5	2	0	1999.0	2004.0
VDR	7421	Septicemia	C0036690	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	467	63	0.02	no reported evidence	1.0	2	1	2007.0	2017.0
VDR	7421	Ankylosing spondylitis	C0038013	disease	Musculoskeletal Diseases	Disease or Syndrome	347	422	0.02	no reported evidence	1.0	2	0	2006.0	2018.0
VDR	7421	Thalassemia	C0039730	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	81	12	0.02	no reported evidence	1.0	2	0	2001.0	2016.0
VDR	7421	Thyroid Diseases	C0040128	group	Endocrine System Diseases	Disease or Syndrome	139	7	0.02	no reported evidence	1.0	2	0	2013.0	2014.0
VDR	7421	Virus Diseases	C0042769	group	Virus Diseases	Disease or Syndrome	874	27	0.02	no reported evidence	1.0	2	0	1999.0	2010.0
VDR	7421	Vitiligo	C0042900	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	242	205	0.02	no reported evidence	1.0	2	0	2006.0	2013.0
VDR	7421	B-Cell Lymphomas	C0079731	group	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	729	32	0.02	no reported evidence	0.0	2	0	2007.0	2011.0
VDR	7421	Tooth Loss	C0080233	phenotype	Stomatognathic Diseases	Acquired Abnormality	17	0	0.02	no reported evidence	1.0	2	0	2003.0	2003.0
VDR	7421	Essential Hypertension	C0085580	disease	Cardiovascular Diseases	Disease or Syndrome	277	126	0.02	no reported evidence	0.5	2	0	2001.0	2007.0
VDR	7421	Left Ventricular Hypertrophy	C0149721	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	202	30	0.02	no reported evidence	1.0	2	0	2010.0	2014.0
VDR	7421	Intervertebral disc disorder	C0158252	group	Musculoskeletal Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	30	5	0.02	no reported evidence	0.5	2	3	2013.0	2017.0
VDR	7421	Autoimmune thyroid disease	C0178468	disease		Disease or Syndrome	131	79	0.02	no reported evidence	1.0	2	0	2014.0	2015.0
VDR	7421	Cholangiocarcinoma	C0206698	disease	Neoplasms	Neoplastic Process	454	13	0.02	no reported evidence	1.0	2	0	2007.0	2013.0
VDR	7421	Congenital contractural arachnodactyly	C0220668	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Congenital Abnormality	211	28	0.02	no reported evidence	1.0	2	2	2007.0	2012.0
VDR	7421	Lumbar disc disease	C0221775	disease	Musculoskeletal Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	20	3	0.02	no reported evidence	1.0	2	0	2002.0	2004.0
VDR	7421	Fibrosis, Liver	C0239946	disease	Digestive System Diseases	Disease or Syndrome	544	31	0.02	no reported evidence	1.0	2	0	2015.0	2015.0
VDR	7421	Sepsis	C0243026	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	528	63	0.02	no reported evidence	1.0	2	1	2007.0	2017.0
VDR	7421	Alopecia totalis	C0263504	disease		Disease or Syndrome	10	0	0.02	no reported evidence	1.0	2	0	2008.0	2009.0
VDR	7421	Osteoarthritis of the hand	C0263746	disease		Disease or Syndrome	39	14	0.02	no reported evidence	1.0	2	0	2000.0	2007.0
VDR	7421	Parathyroid hyperplasia	C0271844	disease		Disease or Syndrome	18	1	0.02	no reported evidence	1.0	2	0	2004.0	2016.0
VDR	7421	Adenocarcinoma Of Esophagus	C0279628	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	298	55	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
VDR	7421	stage, non-small cell lung cancer	C0280217	disease		Neoplastic Process	65	4	0.02	no reported evidence	1.0	2	0	2007.0	2009.0
VDR	7421	Idiopathic osteoarthritis	C0409952	disease		Disease or Syndrome	33	8	0.02	no reported evidence	1.0	2	0	2000.0	2001.0
VDR	7421	Osteoarthritis, Knee	C0409959	disease	Musculoskeletal Diseases	Disease or Syndrome	92	34	0.02	no reported evidence	0.5	2	0	1997.0	2012.0
VDR	7421	Hepatitis B, Chronic	C0524909	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	237	209	0.02	no reported evidence	1.0	2	0	1999.0	2003.0
VDR	7421	Osteosarcoma of bone	C0585442	disease		Neoplastic Process	1041	61	0.02	no reported evidence	1.0	2	0	1991.0	2015.0
VDR	7421	Hashimoto Disease	C0677607	disease	Endocrine System Diseases	Disease or Syndrome	185	44	0.02	no reported evidence	1.0	2	1	2006.0	2014.0
VDR	7421	early pregnancy	C0747845	phenotype		Disease or Syndrome	128	4	0.02	no reported evidence	1.0	2	0	2010.0	2016.0
VDR	7421	Adenomatous polyp of colon	C0850572	disease		Neoplastic Process	67	4	0.02	no reported evidence	1.0	2	0	2010.0	2012.0
VDR	7421	Acute GVH disease	C0856825	disease		Disease or Syndrome	165	19	0.02	no reported evidence	1.0	2	1	2003.0	2009.0
VDR	7421	ovarian neoplasm	C0919267	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	937	83	0.02	no reported evidence	1.0	2	0	2006.0	2008.0
VDR	7421	Squamous cell carcinoma of the head and neck	C1168401	disease	Neoplasms	Neoplastic Process	933	288	0.02	no reported evidence	1.0	2	3	2005.0	2012.0
VDR	7421	Familial multiple trichoepitheliomata	C1275122	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	160	22	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
VDR	7421	Primary malignant neoplasm	C1306459	group		Neoplastic Process	1031	34	0.02	no reported evidence	0.5	2	0	2017.0	2018.0
VDR	7421	Differentiated Thyroid Gland Carcinoma	C1337013	disease		Neoplastic Process	138	37	0.02	no reported evidence	1.0	2	0	2009.0	2011.0
VDR	7421	Cognitive changes	C1392786	phenotype		Mental or Behavioral Dysfunction	23	16	0.02	no reported evidence	1.0	2	3	2012.0	2017.0
VDR	7421	Aggressive periodontitis, generalized	C1719495	disease		Disease or Syndrome	30	6	0.02	no reported evidence	1.0	2	0	2006.0	2007.0
VDR	7421	VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)	C1847835	disease		Disease or Syndrome	165	42	0.02	no reported evidence	1.0	2	0	2006.0	2013.0
VDR	7421	Vitamin D-resistant rickets	C2363065	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	5	3	0.02	no reported evidence	1.0	2	1	2006.0	2017.0
VDR	7421	Allergic disposition	C3539909	phenotype		Finding	239	37	0.02	no reported evidence	1.0	2	0	2004.0	2015.0
SIGMAR1	10280	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.02	no reported evidence	1.0	2	0	2003.0	2008.0
SIGMAR1	10280	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.02	no reported evidence	1.0	2	0	2016.0	2017.0
SIGMAR1	10280	Presenile dementia	C0011265	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	361	102	0.02	no reported evidence	1.0	2	1	2013.0	2016.0
SIGMAR1	10280	Huntington Disease	C0020179	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Nervous System Diseases	Disease or Syndrome	626	68	0.02	no reported evidence	1.0	2	0	2016.0	2016.0
SIGMAR1	10280	Unipolar Depression	C0041696	disease	Mental Disorders	Mental or Behavioral Dysfunction	516	378	0.02	no reported evidence	1.0	2	0	2010.0	2017.0
SIGMAR1	10280	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.02	no reported evidence	1.0	2	0	2012.0	2013.0
SIGMAR1	10280	Dementia	C0497327	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	435	107	0.02	no reported evidence	1.0	2	1	2013.0	2016.0
SIGMAR1	10280	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.02	no reported evidence	1.0	2	0	2003.0	2008.0
SIGMAR1	10280	Major Depressive Disorder	C1269683	disease	Mental Disorders	Mental or Behavioral Dysfunction	512	210	0.02	no reported evidence	1.0	2	1	2010.0	2017.0
SIGMAR1	10280	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.02	no reported evidence	1.0	2	0	2016.0	2017.0
DCTN3	11258	Hepatitis C	C0019196	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	782	89	0.02	no reported evidence	1.0	2	0	1991.0	1991.0
BTNL2	56244	Inflammatory Bowel Diseases	C0021390	group	Digestive System Diseases	Disease or Syndrome	910	451	0.02	no reported evidence	1.0	2	0	2007.0	2015.0
BTNL2	56244	Degenerative polyarthritis	C0029408	disease	Musculoskeletal Diseases	Disease or Syndrome	975	92	0.02	no reported evidence	1.0	2	1	2011.0	2011.0
BTNL2	56244	Tuberculosis	C0041296	disease	Bacterial Infections and Mycoses	Disease or Syndrome	601	124	0.02	no reported evidence	1.0	2	2	2007.0	2010.0
SLC12A9	56996	Adenoma	C0001430	group	Neoplasms	Neoplastic Process	999	73	0.02	no reported evidence	1.0	2	0	1996.0	2009.0
SLC12A9	56996	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.02	no reported evidence	1.0	2	1	1996.0	2000.0
SLC12A9	56996	Bronchogenic Carcinoma	C0007121	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	44	0	0.02	no reported evidence	1.0	2	0	2006.0	2006.0
SLC12A9	56996	Ulcerative Colitis	C0009324	disease	Digestive System Diseases	Disease or Syndrome	914	696	0.02	no reported evidence	1.0	2	0	1999.0	2003.0
SLC12A9	56996	Colorectal Neoplasms	C0009404	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1072	226	0.02	no reported evidence	1.0	2	0	1996.0	1998.0
SLC12A9	56996	Esophageal Neoplasms	C0014859	group	Digestive System Diseases; Neoplasms	Neoplastic Process	636	60	0.02	no reported evidence	1.0	2	0	2000.0	2010.0
SLC12A9	56996	Hepatitis C	C0019196	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	782	89	0.02	no reported evidence	1.0	2	0	2000.0	2001.0
SLC12A9	56996	Intestinal Neoplasms	C0021841	group	Digestive System Diseases; Neoplasms	Neoplastic Process	157	1	0.02	no reported evidence	1.0	2	0	2003.0	2003.0
SLC12A9	56996	Chronic Lymphocytic Leukemia	C0023434	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1119	228	0.02	no reported evidence	1.0	2	0	1996.0	2012.0
SLC12A9	56996	Acute Erythroblastic Leukemia	C0023440	disease	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	223	4	0.02	no reported evidence	1.0	2	0	2002.0	2013.0
SLC12A9	56996	Acute Promyelocytic Leukemia	C0023487	disease	Neoplasms	Neoplastic Process	474	7	0.02	no reported evidence	1.0	2	0	1999.0	2005.0
SLC12A9	56996	Liver Cirrhosis	C0023890	disease	Digestive System Diseases	Disease or Syndrome	682	71	0.02	no reported evidence	1.0	2	0	2009.0	2015.0
SLC12A9	56996	Rhabdomyosarcoma	C0035412	disease	Neoplasms	Neoplastic Process	396	11	0.02	no reported evidence	1.0	2	2	2006.0	2012.0
SLC12A9	56996	Adenocarcinoma of lung (disorder)	C0152013	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1187	428	0.02	no reported evidence	1.0	2	0	2011.0	2014.0
SLC12A9	56996	Malignant neoplasm of testis	C0153594	disease	Endocrine System Diseases; Male Urogenital Diseases; Neoplasms	Neoplastic Process	184	9	0.02	no reported evidence	1.0	2	0	2013.0	2014.0
SLC12A9	56996	Malignant Head and Neck Neoplasm	C0278996	disease	Neoplasms	Neoplastic Process	469	41	0.02	no reported evidence	1.0	2	0	1997.0	2015.0
SLC12A9	56996	Adenocarcinoma of pancreas	C0281361	disease		Neoplastic Process	353	121	0.02	no reported evidence	1.0	2	0	1997.0	2006.0
SLC12A9	56996	Adenocarcinoma of colon	C0338106	disease		Neoplastic Process	266	4	0.02	no reported evidence	1.0	2	0	2000.0	2002.0
SLC12A9	56996	Thyroid carcinoma	C0549473	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	720	81	0.02	no reported evidence	1.0	2	0	1996.0	2000.0
SLC12A9	56996	Malignant Glioma	C0555198	disease	Neoplasms	Neoplastic Process	503	11	0.02	no reported evidence	1.0	2	1	1996.0	2001.0
SLC12A9	56996	Secondary malignant neoplasm of lymph node	C0686619	disease		Neoplastic Process	1270	66	0.02	no reported evidence	0.5	2	0	1997.0	2010.0
SLC12A9	56996	Malignant Testicular Germ Cell Tumor	C0855197	disease		Neoplastic Process	105	10	0.02	no reported evidence	1.0	2	0	2013.0	2014.0
SLC12A9	56996	Breast adenocarcinoma	C0858252	disease		Neoplastic Process	167	7	0.02	no reported evidence	1.0	2	0	1997.0	2007.0
SLC12A9	56996	Pancreatic Ductal Adenocarcinoma	C1335302	disease		Neoplastic Process	700	25	0.02	no reported evidence	1.0	2	0	2007.0	2013.0
SLC12A9	56996	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.02	no reported evidence	1.0	2	0	1997.0	2008.0
SLC12A9	56996	Hepatocarcinogenesis	C1512409	disease		Neoplastic Process	526	11	0.02	no reported evidence	1.0	2	0	2009.0	2015.0
SLC12A9	56996	TARSAL-CARPAL COALITION SYNDROME	C1861305	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Disease or Syndrome	164	9	0.02	no reported evidence	1.0	2	0	1997.0	2001.0
ACHE	43	Congenital Abnormality	C0000768	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	606	30	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
ACHE	43	Refractory anemias	C0002893	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	265	3	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
ACHE	43	Refractory anaemia with excess blasts	C0002894	disease	Hemic and Lymphatic Diseases	Neoplastic Process	32	0	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
ACHE	43	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.01	no reported evidence	0.0	1	0	2013.0	2013.0
ACHE	43	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
ACHE	43	Blood Platelet Disorders	C0005818	group	Hemic and Lymphatic Diseases	Disease or Syndrome	36	2	0.01	no reported evidence	1.0	1	0	1990.0	1990.0
ACHE	43	Brain Neoplasms	C0006118	group	Neoplasms; Nervous System Diseases	Neoplastic Process	645	163	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
ACHE	43	Non-Small Cell Lung Carcinoma	C0007131	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2242	362	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ACHE	43	Cataplexy	C0007384	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	31	5	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ACHE	43	CNS disorder	C0007682	group	Nervous System Diseases	Disease or Syndrome	123	2	0.01	no reported evidence	0.0	1	0	1991.0	1991.0
ACHE	43	Cerebellar Ataxia	C0007758	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	564	52	0.01	no reported evidence	1.0	1	0	1988.0	1988.0
ACHE	43	Cognition Disorders	C0009241	group	Mental Disorders	Mental or Behavioral Dysfunction	236	29	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
ACHE	43	Colorectal Neoplasms	C0009404	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1072	226	0.01	no reported evidence		1	0	2006.0	2006.0
ACHE	43	Coronary Arteriosclerosis	C0010054	disease	Cardiovascular Diseases	Disease or Syndrome	759	189	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ACHE	43	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ACHE	43	Congenital Hypothyroidism	C0010308	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Musculoskeletal Diseases	Disease or Syndrome	66	18	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
ACHE	43	Dementia, Vascular	C0011269	disease	Cardiovascular Diseases; Mental Disorders; Nervous System Diseases	Disease or Syndrome	79	15	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
ACHE	43	Fatigue	C0015672	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	329	33	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
ACHE	43	Gerstmann-Straussler-Scheinker Disease	C0017495	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	32	27	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
ACHE	43	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
ACHE	43	Hepatic Coma	C0019147	disease	Digestive System Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	14	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ACHE	43	Huntington Disease	C0020179	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Nervous System Diseases	Disease or Syndrome	626	68	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
ACHE	43	Hyperlipidemia	C0020473	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	231	26	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
ACHE	43	Hypothyroidism	C0020676	disease	Endocrine System Diseases	Disease or Syndrome	267	83	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
ACHE	43	Inflammatory Bowel Diseases	C0021390	group	Digestive System Diseases	Disease or Syndrome	910	451	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ACHE	43	Creutzfeldt-Jakob disease	C0022336	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	88	39	0.01	no reported evidence		1	0	2006.0	2006.0
ACHE	43	Kidney Neoplasm	C0022665	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	245	2	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
ACHE	43	Lambert-Eaton Myasthenic Syndrome	C0022972	disease	Immune System Diseases; Neoplasms; Nervous System Diseases	Disease or Syndrome	13	1	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ACHE	43	Leukemia, Myelocytic, Acute	C0023467	disease	Neoplasms	Neoplastic Process	1702	215	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
ACHE	43	Acute myelomonocytic leukemia	C0023479	disease	Neoplasms	Neoplastic Process	80	0	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
ACHE	43	Leukemia, Myelomonocytic, Chronic	C0023480	disease	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	107	36	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
ACHE	43	Liver Cirrhosis	C0023890	disease	Digestive System Diseases	Disease or Syndrome	682	71	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ACHE	43	Liver diseases	C0023895	group	Digestive System Diseases	Disease or Syndrome	605	26	0.01	no reported evidence	0.0	1	0	2008.0	2008.0
ACHE	43	Lung Neoplasms	C0024121	group	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1176	23	0.01	no reported evidence		1	0	2005.0	2005.0
ACHE	43	Lupus Erythematosus, Systemic	C0024141	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1112	674	0.01	no reported evidence	1.0	1	0	1992.0	1992.0
ACHE	43	Malignant neoplasm of stomach	C0024623	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2397	341	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ACHE	43	Medulloblastoma	C0025149	disease	Neoplasms	Neoplastic Process	589	66	0.01	no reported evidence	1.0	1	0	1994.0	1994.0
ACHE	43	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
ACHE	43	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ACHE	43	orbit (eye disorders)	C0029182	group	Eye Diseases	Disease or Syndrome	14	0	0.01	no reported evidence	1.0	1	0	1991.0	1991.0
ACHE	43	Schwartz-Jampel Syndrome	C0036391	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Disease or Syndrome	40	7	0.01	no reported evidence	0.0	1	0	2008.0	2008.0
