Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
IL1B	3553	Liver diseases	C0023895	group	Digestive System Diseases	Disease or Syndrome	605	26	0.02	no reported evidence	0.5	2	0	1999.0	2008.0
IL1B	3553	Low Back Pain	C0024031	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	17	4	0.02	no reported evidence	1.0	2	0	2004.0	2017.0
IL1B	3553	Lymphoma	C0024299	group	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1306	61	0.02	no reported evidence	1.0	2	0	2002.0	2008.0
IL1B	3553	Myocarditis	C0027059	disease	Cardiovascular Diseases	Disease or Syndrome	125	1	0.02	no reported evidence	1.0	2	0	1996.0	2004.0
IL1B	3553	Osteitis Deformans	C0029401	disease	Musculoskeletal Diseases	Disease or Syndrome	78	48	0.02	no reported evidence	1.0	2	0	2006.0	2012.0
IL1B	3553	Polymorphous light eruption	C0031736	disease		Disease or Syndrome	12	0	0.02	no reported evidence	0.5	2	0	1995.0	2018.0
IL1B	3553	Precancerous Conditions	C0032927	group	Neoplasms	Neoplastic Process	445	9	0.02	no reported evidence	1.0	2	0	2011.0	2011.0
IL1B	3553	Respiratory Distress Syndrome, Newborn	C0035220	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Respiratory Tract Diseases	Disease or Syndrome	56	14	0.02	no reported evidence	1.0	2	0	2002.0	2004.0
IL1B	3553	Respiratory Syncytial Virus Infections	C0035235	group	Virus Diseases	Disease or Syndrome	115	4	0.02	no reported evidence	1.0	2	0	2012.0	2013.0
IL1B	3553	Rett Syndrome	C0035372	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	128	293	0.02	no reported evidence	1.0	2	0	2011.0	2016.0
IL1B	3553	Sclerosis	C0036429	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	24	0	0.02	no reported evidence		2	0	2003.0	2008.0
IL1B	3553	Aphthous Stomatitis	C0038363	disease	Stomatognathic Diseases	Disease or Syndrome	27	2	0.02	no reported evidence		2	0	2003.0	2007.0
IL1B	3553	Post-Traumatic Stress Disorder	C0038436	disease	Mental Disorders	Mental or Behavioral Dysfunction	109	56	0.02	no reported evidence	1.0	2	0	2013.0	2017.0
IL1B	3553	Subarachnoid Hemorrhage	C0038525	disease	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	92	8	0.02	no reported evidence	1.0	2	0	2005.0	2010.0
IL1B	3553	Uterine Fibroids	C0042133	group	Neoplasms	Neoplastic Process	348	24	0.02	no reported evidence	0.5	2	0	2007.0	2009.0
IL1B	3553	Vitiligo	C0042900	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	242	205	0.02	no reported evidence	1.0	2	1	2013.0	2015.0
IL1B	3553	Meningitis, Bacterial	C0085437	group	Bacterial Infections and Mycoses; Nervous System Diseases	Disease or Syndrome	36	5	0.02	no reported evidence	1.0	2	0	1995.0	2014.0
IL1B	3553	Pancreatitis, Chronic	C0149521	disease	Digestive System Diseases	Disease or Syndrome	301	40	0.02	no reported evidence	1.0	2	0	2008.0	2013.0
IL1B	3553	Cervical lymphadenitis	C0149642	disease		Disease or Syndrome	5	1	0.02	no reported evidence	1.0	2	0	2013.0	2016.0
IL1B	3553	Primary gout	C0149896	disease		Disease or Syndrome	14	0	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
IL1B	3553	Active tuberculosis	C0151332	disease		Disease or Syndrome	49	6	0.02	no reported evidence	1.0	2	0	2015.0	2018.0
IL1B	3553	Dermatitis, Allergic Contact	C0162820	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	106	0	0.02	no reported evidence	0.0	2	0	1997.0	2018.0
IL1B	3553	Hepatoblastoma	C0206624	disease	Neoplasms	Neoplastic Process	234	20	0.02	no reported evidence	1.0	2	0	1995.0	2011.0
IL1B	3553	Cholangiocarcinoma	C0206698	disease	Neoplasms	Neoplastic Process	454	13	0.02	no reported evidence	1.0	2	0	1992.0	2012.0
IL1B	3553	Uveal melanoma	C0220633	disease	Eye Diseases; Neoplasms	Neoplastic Process	235	8	0.02	no reported evidence	1.0	2	0	2011.0	2014.0
IL1B	3553	Abnormal behavior	C0233514	phenotype	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	371	46	0.02	no reported evidence	1.0	2	0	2013.0	2016.0
IL1B	3553	Iron deficiency	C0240066	disease		Disease or Syndrome	62	8	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
IL1B	3553	Hepatitis, Autoimmune	C0241910	disease	Digestive System Diseases; Immune System Diseases	Disease or Syndrome	128	8	0.02	no reported evidence	1.0	2	0	1994.0	1999.0
IL1B	3553	Systemic Inflammatory Response Syndrome	C0242966	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	64	12	0.02	no reported evidence	1.0	2	0	1993.0	2013.0
IL1B	3553	Carcinoma, Lewis Lung	C0243038	disease	Neoplasms	Experimental Model of Disease; Neoplastic Process	107	0	0.02	no reported evidence	1.0	2	0	2002.0	2015.0
IL1B	3553	Epithelial hyperplasia of skin	C0263641	disease		Disease or Syndrome	60	0	0.02	no reported evidence	1.0	2	0	1993.0	2013.0
IL1B	3553	Erosive esophagitis	C0267055	disease		Disease or Syndrome	10	0	0.02	no reported evidence	1.0	2	0	2006.0	2013.0
IL1B	3553	Coinfection	C0275524	phenotype	Bacterial Infections and Mycoses; Parasitic Diseases; Virus Diseases	Disease or Syndrome	170	8	0.02	no reported evidence	1.0	2	0	2011.0	2011.0
IL1B	3553	Gastric Adenocarcinoma	C0278701	disease		Neoplastic Process	382	223	0.02	no reported evidence	1.0	2	0	2009.0	2013.0
IL1B	3553	Metastatic melanoma	C0278883	disease		Neoplastic Process	416	24	0.02	no reported evidence	0.5	2	0	1991.0	1991.0
IL1B	3553	Solid Neoplasm	C0280100	phenotype		Neoplastic Process	839	9	0.02	no reported evidence	1.0	2	0	2004.0	2008.0
IL1B	3553	Dryness of eye	C0314719	phenotype		Sign or Symptom	48	1	0.02	no reported evidence	1.0	2	0	2013.0	2015.0
IL1B	3553	Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site	C0375023	disease		Disease or Syndrome	215	11	0.02	no reported evidence	1.0	2	0	1993.0	2016.0
IL1B	3553	Early onset periodontitis	C0399447	disease		Disease or Syndrome	19	0	0.02	no reported evidence	1.0	2	0	1999.0	2000.0
IL1B	3553	Non-alcoholic Fatty Liver Disease	C0400966	disease	Digestive System Diseases	Disease or Syndrome	333	84	0.02	no reported evidence	1.0	2	0	2015.0	2016.0
IL1B	3553	Idiopathic osteoarthritis	C0409952	disease		Disease or Syndrome	33	8	0.02	no reported evidence	1.0	2	0	2002.0	2003.0
IL1B	3553	Chronic multifocal osteomyelitis	C0410422	disease	Bacterial Infections and Mycoses; Musculoskeletal Diseases	Disease or Syndrome	19	0	0.02	no reported evidence	1.0	2	0	2016.0	2017.0
IL1B	3553	Endometrial Carcinoma	C0476089	disease	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	839	145	0.02	no reported evidence	1.0	2	0	1991.0	2018.0
IL1B	3553	Malignant Glioma	C0555198	disease	Neoplasms	Neoplastic Process	503	11	0.02	no reported evidence	1.0	2	0	1992.0	2015.0
IL1B	3553	Acute anterior uveitis	C0701807	disease		Disease or Syndrome	43	15	0.02	no reported evidence	1.0	2	0	2013.0	2014.0
IL1B	3553	Subfertility	C0729353	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	37	1	0.02	no reported evidence	0.5	2	0	2004.0	2013.0
IL1B	3553	Inclusion Body Myopathy, Sporadic	C0751713	disease	Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	62	2	0.02	no reported evidence	1.0	2	0	2008.0	2012.0
IL1B	3553	Metastatic Prostate Carcinoma	C0936223	disease		Neoplastic Process	240	17	0.02	no reported evidence	1.0	2	0	2014.0	2014.0
IL1B	3553	Spondylarthropathies	C0949691	group	Musculoskeletal Diseases	Disease or Syndrome	56	4	0.02	no reported evidence	0.5	2	0	2001.0	2010.0
IL1B	3553	Mild cognitive disorder	C1270972	disease	Mental Disorders	Mental or Behavioral Dysfunction	149	40	0.02	no reported evidence	1.0	2	0	2011.0	2013.0
IL1B	3553	Metastasis from malignant tumor of prostate	C1282496	disease		Neoplastic Process	231	15	0.02	no reported evidence	1.0	2	0	2014.0	2014.0
IL1B	3553	Generalized osteoarthritis	C1384584	disease		Disease or Syndrome	29	6	0.02	no reported evidence	1.0	2	0	2002.0	2003.0
IL1B	3553	Cardiomyopathy, Familial Idiopathic	C1449563	disease	Cardiovascular Diseases	Disease or Syndrome	387	121	0.02	no reported evidence	1.0	2	0	1996.0	2014.0
IL1B	3553	Tumor Angiogenesis	C1519670	phenotype		Neoplastic Process	510	2	0.02	no reported evidence	1.0	2	0	2003.0	2006.0
IL1B	3553	Sjogren's Syndrome	C1527336	disease	Eye Diseases; Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases; Stomatognathic Diseases	Disease or Syndrome	259	29	0.02	no reported evidence	1.0	2	0	2004.0	2015.0
IL1B	3553	VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)	C1847835	disease		Disease or Syndrome	165	42	0.02	no reported evidence	1.0	2	1	2013.0	2015.0
IL1B	3553	Uterine Corpus Cancer	C1883486	disease		Neoplastic Process	578	106	0.02	no reported evidence	1.0	2	0	1991.0	2018.0
IL1B	3553	INTERLEUKIN 1 RECEPTOR ANTAGONIST DEFICIENCY	C2748507	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Skin and Connective Tissue Diseases	Disease or Syndrome	3	2	0.02	no reported evidence	1.0	2	0	2012.0	2014.0
IL1B	3553	GASTRIC CANCER, INTESTINAL	C3150911	disease		Neoplastic Process	27	14	0.02	no reported evidence	1.0	2	0	2005.0	2007.0
IL1B	3553	Autoinflammatory disease	C3267073	group		Disease or Syndrome	12	0	0.02	no reported evidence	1.0	2	0	2017.0	2017.0
IL1B	3553	Juvenile rheumatoid arthritis	C3714757	disease		Disease or Syndrome	130	4	0.02	no reported evidence	1.0	2	0	1995.0	2009.0
IL1B	3553	Rat Insulinoma	C4054121	disease		Neoplastic Process	27	0	0.02	no reported evidence	0.5	2	0	1999.0	2000.0
MECP2	4204	Ataxia	C0004134	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	207	27	0.02	no reported evidence	1.0	2	0	2009.0	2010.0
MECP2	4204	Mental disorders	C0004936	group	Mental Disorders	Mental or Behavioral Dysfunction	328	77	0.02	no reported evidence	1.0	2	0	2006.0	2006.0
MECP2	4204	Down Syndrome	C0013080	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	474	15	0.02	no reported evidence	1.0	2	0	2008.0	2013.0
MECP2	4204	Hepatitis B	C0019163	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	838	192	0.02	no reported evidence	1.0	2	0	2010.0	2012.0
MECP2	4204	Osteosarcoma	C0029463	disease	Neoplasms	Neoplastic Process	1102	74	0.02	no reported evidence	1.0	2	0	2015.0	2015.0
MECP2	4204	Prader-Willi Syndrome	C0032897	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	118	3	0.02	no reported evidence	0.5	2	0	2004.0	2008.0
MECP2	4204	Scoliosis, unspecified	C0036439	phenotype	Musculoskeletal Diseases	Anatomical Abnormality	54	36	0.02	no reported evidence	1.0	2	2	2009.0	2010.0
MECP2	4204	Stress, Psychological	C0038443	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	64	12	0.02	no reported evidence	1.0	2	0	2011.0	2014.0
MECP2	4204	Malnutrition	C0162429	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	224	16	0.02	no reported evidence	1.0	2	0	2009.0	2009.0
MECP2	4204	Osteosarcoma of bone	C0585442	disease		Neoplastic Process	1041	61	0.02	no reported evidence	1.0	2	0	2015.0	2015.0
MECP2	4204	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.02	no reported evidence	1.0	2	0	2009.0	2014.0
RNF5	6048	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.02	no reported evidence	1.0	2	0	2007.0	2015.0
RNF5	6048	Virus Diseases	C0042769	group	Virus Diseases	Disease or Syndrome	874	27	0.02	no reported evidence	1.0	2	0	2009.0	2015.0
RNF5	6048	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.02	no reported evidence	1.0	2	0	2007.0	2015.0
NAT1	9	Congenital Abnormality	C0000768	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	606	30	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
NAT1	9	Adenocarcinoma	C0001418	group	Neoplasms	Neoplastic Process	1711	67	0.01	no reported evidence		1	0	2003.0	2003.0
NAT1	9	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.01	no reported evidence		1	0	2002.0	2002.0
NAT1	9	Candidiasis	C0006840	disease	Bacterial Infections and Mycoses	Disease or Syndrome	49	5	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
NAT1	9	Congenital chromosomal disease	C0008626	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	496	16	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
NAT1	9	Ulcerative Colitis	C0009324	disease	Digestive System Diseases	Disease or Syndrome	914	696	0.01	no reported evidence	0.0	1	0	2002.0	2002.0
NAT1	9	Hepatitis B	C0019163	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	838	192	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
NAT1	9	Inflammation	C0021368	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	428	18	0.01	no reported evidence		1	0	2007.0	2007.0
NAT1	9	Laryngeal neoplasm	C0023055	disease	Neoplasms; Otorhinolaryngologic Diseases; Respiratory Tract Diseases	Neoplastic Process	40	0	0.01	no reported evidence		1	0	2002.0	2002.0
NAT1	9	leukemia	C0023418	disease	Neoplasms	Neoplastic Process	1940	76	0.01	no reported evidence		1	0	2002.0	2002.0
NAT1	9	Chronic Lymphocytic Leukemia	C0023434	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1119	228	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
NAT1	9	Acute lymphocytic leukemia	C0023449	disease		Neoplastic Process	906	99	0.01	no reported evidence	0.0	1	0	2000.0	2000.0
NAT1	9	Acute Promyelocytic Leukemia	C0023487	disease	Neoplasms	Neoplastic Process	474	7	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
NAT1	9	Lung Neoplasms	C0024121	group	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1176	23	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
NAT1	9	Lupus Erythematosus, Systemic	C0024141	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1112	674	0.01	no reported evidence	0.0	1	0	2004.0	2004.0
NAT1	9	Lymphoma, Follicular	C0024301	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	358	74	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
NAT1	9	Multiple Myeloma	C0026764	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1311	784	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
NAT1	9	Multiple Sclerosis	C0026769	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	1105	745	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
NAT1	9	Neuroblastoma	C0027819	group	Neoplasms	Neoplastic Process	1698	288	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NAT1	9	Adenomatous Polyposis Coli	C0032580	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Neoplasms	Neoplastic Process	391	31	0.01	no reported evidence	0.0	1	0	2004.0	2004.0
NAT1	9	Psoriasis	C0033860	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	817	636	0.01	no reported evidence		1	0	2004.0	2004.0
NAT1	9	T-Cell Lymphoma	C0079772	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	323	17	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
NAT1	9	Malignant neoplasm of mouth	C0153381	disease	Neoplasms; Stomatognathic Diseases	Neoplastic Process	491	100	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
NAT1	9	Cholangiocarcinoma	C0206698	disease	Neoplasms	Neoplastic Process	454	13	0.01	no reported evidence		1	0	2007.0	2007.0
NAT1	9	Lip and Oral Cavity Carcinoma	C0220641	disease		Neoplastic Process	472	95	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
NAT1	9	Congenital defects	C0220810	group		Congenital Abnormality	57	3	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
NAT1	9	Carcinoma of Male Breast	C0238033	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	57	19	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
NAT1	9	Malignant neoplasm of male breast	C0242787	disease		Neoplastic Process	45	19	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
NAT1	9	Asthma, Occupational	C0264423	disease	Immune System Diseases; Occupational Diseases; Respiratory Tract Diseases	Disease or Syndrome	23	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
NAT1	9	Familial lichen amyloidosis	C0268398	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	152	16	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
NAT1	9	Adenocarcinoma of pancreas	C0281361	disease		Neoplastic Process	353	121	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NAT1	9	Adenocarcinoma of colon	C0338106	disease		Neoplastic Process	266	4	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
NAT1	9	Malignant neoplasm of esophagus	C0546837	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	672	66	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
NAT1	9	Leukemogenesis	C0598766	disease		Neoplastic Process	729	12	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
NAT1	9	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NAT1	9	early pregnancy	C0747845	phenotype		Disease or Syndrome	128	4	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
NAT1	9	Malignant Squamous Cell Neoplasm	C0751688	disease	Neoplasms	Neoplastic Process	150	10	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
NAT1	9	Environment-Related Malignant Neoplasm	C0920506	disease		Neoplastic Process	3	0	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
NAT1	9	Polyp of large intestine	C0949059	disease		Neoplastic Process	63	15	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
NAT1	9	Squamous cell carcinoma of the head and neck	C1168401	disease	Neoplasms	Neoplastic Process	933	288	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
NAT1	9	Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma	C1302547	disease		Neoplastic Process	56	15	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
NAT1	9	Adenocarcinoma of large intestine	C1319315	disease		Neoplastic Process	296	127	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
NAT1	9	Laryngeal cleft	C1840311	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	16	0	0.01	no reported evidence	0.0	1	0	2005.0	2005.0
NAT1	9	Liver carcinoma	C2239176	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3592	419	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
NAT1	9	Orofacial cleft	C3266076	disease		Congenital Abnormality	10	0	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
NAT1	9	Allergic disposition	C3539909	phenotype		Finding	239	37	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
NAT1	9	Luminal A Breast Carcinoma	C3642345	disease		Neoplastic Process	109	8	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
NAT1	9	Allergic sensitization	C3662483	disease		Disease or Syndrome	51	13	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
NAT1	9	Childhood Neuroblastoma	C4086165	disease		Neoplastic Process	99	3	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NAT2	10	Acquired Immunodeficiency Syndrome	C0001175	group	Immune System Diseases; Virus Diseases	Disease or Syndrome	187	33	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
NAT2	10	Anemia	C0002871	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	489	44	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
NAT2	10	Refractory anemias	C0002893	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	265	3	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
NAT2	10	Behcet Syndrome	C0004943	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Eye Diseases; Skin and Connective Tissue Diseases; Stomatognathic Diseases	Disease or Syndrome	257	225	0.01	no reported evidence	0.0	1	0	2002.0	2002.0
NAT2	10	Candidiasis	C0006840	disease	Bacterial Infections and Mycoses	Disease or Syndrome	49	5	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
NAT2	10	Female Breast Carcinoma	C0007104	disease		Neoplastic Process	48	6	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
NAT2	10	Malignant neoplasm of larynx	C0007107	disease	Neoplasms; Otorhinolaryngologic Diseases; Respiratory Tract Diseases	Neoplastic Process	128	23	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
NAT2	10	Malignant neoplasm of thyroid	C0007115	disease		Neoplastic Process	504	40	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
NAT2	10	Non-Small Cell Lung Carcinoma	C0007131	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2242	362	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
NAT2	10	Renal Cell Carcinoma	C0007134	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1347	175	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
NAT2	10	Malignant tumor of cervix	C0007847	disease		Neoplastic Process	883	79	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
NAT2	10	Cholelithiasis	C0008350	disease	Digestive System Diseases	Disease or Syndrome	135	65	0.01	no reported evidence	0.0	1	0	2007.0	2007.0
NAT2	10	Cleft upper lip	C0008924	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Stomatognathic Diseases	Congenital Abnormality	168	241	0.01	no reported evidence		1	0	2008.0	2008.0
NAT2	10	Colonic Neoplasms	C0009375	group	Digestive System Diseases; Neoplasms	Neoplastic Process	777	24	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
NAT2	10	Crohn Disease	C0010346	disease	Digestive System Diseases	Disease or Syndrome	911	956	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
NAT2	10	Senile dementia	C0011268	disease		Mental or Behavioral Dysfunction	11	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
NAT2	10	Dementia, Vascular	C0011269	disease	Cardiovascular Diseases; Mental Disorders; Nervous System Diseases	Disease or Syndrome	79	15	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
NAT2	10	Dermatitis, Atopic	C0011615	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	483	173	0.01	no reported evidence		1	0	2006.0	2006.0
NAT2	10	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
NAT2	10	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
NAT2	10	Diabetic Nephropathy	C0011881	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	560	110	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
NAT2	10	Epilepsy	C0014544	disease	Nervous System Diseases	Disease or Syndrome	1176	147	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
NAT2	10	Breast Fibrocystic Disease	C0016034	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	74	9	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NAT2	10	gallbladder neoplasm	C0016978	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	44	5	0.01	no reported evidence		1	0	2007.0	2007.0
NAT2	10	Gilbert Disease (disorder)	C0017551	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	31	15	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
NAT2	10	Glioblastoma	C0017636	disease	Neoplasms	Neoplastic Process	1936	180	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
NAT2	10	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
NAT2	10	Head and Neck Neoplasms	C0018671	group	Neoplasms	Neoplastic Process	106	11	0.01	no reported evidence		1	0	2007.0	2007.0
NAT2	10	Hepatitis B	C0019163	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	838	192	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
NAT2	10	Huntington Disease	C0020179	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Nervous System Diseases	Disease or Syndrome	626	68	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
NAT2	10	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
NAT2	10	Chronic Lymphocytic Leukemia	C0023434	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1119	228	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
NAT2	10	Leukemia, Myelocytic, Acute	C0023467	disease	Neoplasms	Neoplastic Process	1702	215	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
NAT2	10	Myeloid Leukemia	C0023470	disease	Neoplasms	Neoplastic Process	500	6	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
NAT2	10	Leukoplakia, Oral	C0023532	disease	Neoplasms; Pathological Conditions, Signs and Symptoms; Stomatognathic Diseases	Neoplastic Process	69	2	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NAT2	10	Liver Cirrhosis, Alcoholic	C0023891	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	92	11	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
