Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
MIR146A	406938	Malignant neoplasm of thyroid	C0007115	disease		Neoplastic Process	504	40	0.02	no reported evidence	1.0	2	0	2009.0	2016.0
MIR146A	406938	Dermatitis	C0011603	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	189	4	0.02	no reported evidence	1.0	2	0	2015.0	2017.0
MIR146A	406938	Epilepsy	C0014544	disease	Nervous System Diseases	Disease or Syndrome	1176	147	0.02	no reported evidence	1.0	2	0	2013.0	2016.0
MIR146A	406938	Epilepsy, Temporal Lobe	C0014556	disease	Nervous System Diseases	Disease or Syndrome	180	11	0.02	no reported evidence	1.0	2	0	2010.0	2012.0
MIR146A	406938	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.02	no reported evidence	1.0	2	1	2011.0	2012.0
MIR146A	406938	Hepatitis B	C0019163	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	838	192	0.02	no reported evidence	1.0	2	1	2014.0	2016.0
MIR146A	406938	Immune System Diseases	C0021053	group	Immune System Diseases	Disease or Syndrome	249	160	0.02	no reported evidence	1.0	2	0	2013.0	2017.0
MIR146A	406938	Influenza	C0021400	disease	Respiratory Tract Diseases; Virus Diseases	Disease or Syndrome	588	13	0.02	no reported evidence	1.0	2	0	2013.0	2017.0
MIR146A	406938	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.02	no reported evidence	1.0	2	1	2010.0	2015.0
MIR146A	406938	Lupus Nephritis	C0024143	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	209	26	0.02	no reported evidence	1.0	2	0	2017.0	2018.0
MIR146A	406938	Neoplasms	C0027651	group	Neoplasms	Neoplastic Process	1235	103	0.02	no reported evidence	1.0	2	0	2017.0	2018.0
MIR146A	406938	Ovarian Carcinoma	C0029925	disease		Neoplastic Process	2202	316	0.02	no reported evidence	1.0	2	1	2008.0	2011.0
MIR146A	406938	Psoriasis	C0033860	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	817	636	0.02	no reported evidence	1.0	2	1	2013.0	2015.0
MIR146A	406938	Kaposi Sarcoma	C0036220	disease	Neoplasms; Virus Diseases	Neoplastic Process	322	6	0.02	no reported evidence	1.0	2	0	2008.0	2010.0
MIR146A	406938	Septicemia	C0036690	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	467	63	0.02	no reported evidence	1.0	2	1	2014.0	2015.0
MIR146A	406938	Ankylosing spondylitis	C0038013	disease	Musculoskeletal Diseases	Disease or Syndrome	347	422	0.02	no reported evidence	1.0	2	1	2016.0	2016.0
MIR146A	406938	Thyroid Neoplasm	C0040136	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	475	35	0.02	no reported evidence	1.0	2	0	2008.0	2014.0
MIR146A	406938	Uveomeningoencephalitic Syndrome	C0042170	disease	Eye Diseases; Immune System Diseases; Nervous System Diseases	Disease or Syndrome	73	18	0.02	no reported evidence	1.0	2	0	2014.0	2017.0
MIR146A	406938	Virus Diseases	C0042769	group	Virus Diseases	Disease or Syndrome	874	27	0.02	no reported evidence	1.0	2	0	2013.0	2013.0
MIR146A	406938	T-Cell Lymphoma	C0079772	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	323	17	0.02	no reported evidence	1.0	2	0	2011.0	2013.0
MIR146A	406938	Oral Cavity Carcinoma	C0151546	disease		Neoplastic Process	99	17	0.02	no reported evidence	1.0	2	1	2012.0	2014.0
MIR146A	406938	Lip and Oral Cavity Carcinoma	C0220641	disease		Neoplastic Process	472	95	0.02	no reported evidence	1.0	2	1	2012.0	2014.0
MIR146A	406938	Sepsis	C0243026	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	528	63	0.02	no reported evidence	1.0	2	1	2014.0	2015.0
MIR146A	406938	Squamous cell carcinoma of esophagus	C0279626	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	1022	148	0.02	no reported evidence	1.0	2	0	2015.0	2016.0
MIR146A	406938	Malignant neoplasm of liver	C0345904	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	804	37	0.02	no reported evidence	1.0	2	1	2012.0	2015.0
MIR146A	406938	Malignant neoplasm of large intestine	C0346629	disease		Neoplastic Process	516	25	0.02	no reported evidence	1.0	2	0	2017.0	2017.0
MIR146A	406938	ovarian neoplasm	C0919267	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	937	83	0.02	no reported evidence	1.0	2	0	2008.0	2011.0
MIR146A	406938	Malignant neoplasm of ovary	C1140680	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	2025	244	0.02	no reported evidence	1.0	2	1	2008.0	2011.0
MIR146A	406938	androgen independent prostate cancer	C1654637	disease		Neoplastic Process	162	7	0.02	no reported evidence	1.0	2	0	2015.0	2016.0
MIR146A	406938	IMMUNE SUPPRESSION	C1840264	phenotype		Disease or Syndrome	95	2	0.02	no reported evidence	1.0	2	0	2015.0	2017.0
MIR146A	406938	Triple Negative Breast Neoplasms	C3539878	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	631	37	0.02	no reported evidence	1.0	2	0	2015.0	2016.0
MIR146A	406938	Inflammatory dermatosis	C3875321	group		Disease or Syndrome	162	2	0.02	no reported evidence	1.0	2	0	2015.0	2017.0
A2M	2	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
A2M	2	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
A2M	2	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.01	no reported evidence	1.0	1	0	1994.0	1994.0
A2M	2	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
A2M	2	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
A2M	2	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
A2M	2	Down Syndrome	C0013080	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	474	15	0.01	no reported evidence	1.0	1	0	1980.0	1980.0
A2M	2	Angioedemas, Hereditary	C0019243	group	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	23	18	0.01	no reported evidence	0.0	1	0	1996.0	1996.0
A2M	2	Keratoconus	C0022578	disease	Eye Diseases	Disease or Syndrome	165	27	0.01	no reported evidence	0.0	1	0	2001.0	2001.0
A2M	2	Keratosis Follicularis	C0022595	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Skin and Connective Tissue Diseases	Disease or Syndrome	28	7	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
A2M	2	liposarcoma	C0023827	disease	Neoplasms	Neoplastic Process	128	2	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
A2M	2	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
A2M	2	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.01	no reported evidence		1	0	2008.0	2008.0
A2M	2	Nasal Polyps	C0027430	disease	Otorhinolaryngologic Diseases; Pathological Conditions, Signs and Symptoms; Respiratory Tract Diseases	Disease or Syndrome	218	0	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
A2M	2	Obesity	C0028754	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1960	811	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
A2M	2	Degenerative polyarthritis	C0029408	disease	Musculoskeletal Diseases	Disease or Syndrome	975	92	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
A2M	2	Pancreatitis	C0030305	disease	Digestive System Diseases	Disease or Syndrome	268	38	0.01	no reported evidence		1	0	2005.0	2005.0
A2M	2	Prostatic Neoplasms	C0033578	group	Male Urogenital Diseases; Neoplasms	Neoplastic Process	1553	25	0.01	no reported evidence		1	0	2005.0	2005.0
A2M	2	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
A2M	2	Thromboembolism	C0040038	phenotype	Cardiovascular Diseases	Pathologic Function	18	0	0.01	no reported evidence		1	0	2007.0	2007.0
A2M	2	Urinary Incontinence	C0042024	phenotype	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Pathological Conditions, Signs and Symptoms	Pathologic Function	58	0	0.01	no reported evidence		1	0	2008.0	2008.0
A2M	2	Cerebral Amyloid Angiopathy	C0085220	disease	Cardiovascular Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	44	11	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
A2M	2	Deep Vein Thrombosis	C0149871	disease	Cardiovascular Diseases	Disease or Syndrome	109	252	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
A2M	2	Secondary malignant neoplasm of bone	C0153690	disease		Neoplastic Process	329	2	0.01	no reported evidence	0.0	1	0	2012.0	2012.0
A2M	2	Diastrophic dysplasia	C0220726	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Musculoskeletal Diseases	Congenital Abnormality	17	48	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
A2M	2	Embolism, Paradoxical	C0238096	disease	Cardiovascular Diseases	Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
A2M	2	Hypoalbuminemia	C0239981	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	45	4	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
A2M	2	Familial lichen amyloidosis	C0268398	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	152	16	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
A2M	2	Argyrophilic grain disease	C0338460	disease		Disease or Syndrome	8	5	0.01	no reported evidence	1.0	1	1	2002.0	2002.0
A2M	2	Thrombophilia	C0398623	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	83	6	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
A2M	2	Overweight	C0497406	phenotype	Pathological Conditions, Signs and Symptoms	Finding	237	126	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
A2M	2	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
A2M	2	Lung Diseases, Obstructive	C0600260	group	Respiratory Tract Diseases	Disease or Syndrome	27	3	0.01	no reported evidence	1.0	1	0	1983.0	1983.0
A2M	2	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
A2M	2	Chronic lung disease	C0746102	group		Disease or Syndrome	58	7	0.01	no reported evidence	1.0	1	0	1989.0	1989.0
A2M	2	Lewy Body Disease	C0752347	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	132	19	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
A2M	2	Chronic graft-versus-host disease	C0867389	disease		Disease or Syndrome	105	8	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
A2M	2	Ischemic stroke	C0948008	disease		Disease or Syndrome	393	209	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
A2M	2	Benign Prostatic Hyperplasia	C1704272	disease	Male Urogenital Diseases	Disease or Syndrome	419	19	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
A2M	2	AURAL ATRESIA, CONGENITAL	C1842937	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	59	9	0.01	no reported evidence	0.0	1	0	1999.0	1999.0
A2M	2	Prostatic Hyperplasia	C2937421	disease	Male Urogenital Diseases	Disease or Syndrome	84	0	0.01	no reported evidence		1	0	2005.0	2005.0
CETP	1071	Anemia of chronic disease	C0002873	phenotype		Disease or Syndrome	32	0	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
CETP	1071	Dementia, Vascular	C0011269	disease	Cardiovascular Diseases; Mental Disorders; Nervous System Diseases	Disease or Syndrome	79	15	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CETP	1071	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
CETP	1071	Fatty Liver	C0015695	disease	Digestive System Diseases	Disease or Syndrome	442	24	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CETP	1071	Gall Bladder Diseases	C0016977	group	Digestive System Diseases	Disease or Syndrome	28	5	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
CETP	1071	Hyperaldosteronism	C0020428	disease	Endocrine System Diseases	Disease or Syndrome	56	3	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CETP	1071	Hyperthyroidism	C0020550	disease	Endocrine System Diseases	Disease or Syndrome	123	9	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
CETP	1071	Hypothyroidism	C0020676	disease	Endocrine System Diseases	Disease or Syndrome	267	83	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
CETP	1071	Infant, Premature	C0021294	phenotype		Finding	277	21	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CETP	1071	Kidney Diseases	C0022658	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	638	93	0.01	no reported evidence		1	0	2008.0	2008.0
CETP	1071	Hyperlipoproteinemia Type I	C0023817	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	17	54	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
CETP	1071	Liver neoplasms	C0023903	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1320	7	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CETP	1071	Lupus Erythematosus, Systemic	C0024141	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1112	674	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
CETP	1071	Lymphoma	C0024299	group	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1306	61	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
CETP	1071	Metabolic Diseases	C0025517	group	Nutritional and Metabolic Diseases	Disease or Syndrome	420	21	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
CETP	1071	Nephrotic Syndrome	C0027726	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	181	8	0.01	no reported evidence		1	0	2007.0	2007.0
CETP	1071	Degenerative polyarthritis	C0029408	disease	Musculoskeletal Diseases	Disease or Syndrome	975	92	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CETP	1071	Retinopathy of Prematurity	C0035344	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Eye Diseases	Disease or Syndrome	63	21	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CETP	1071	Schistosomiasis	C0036323	disease	Parasitic Diseases	Disease or Syndrome	66	3	0.01	no reported evidence	0.0	1	0	2013.0	2013.0
CETP	1071	Septicemia	C0036690	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	467	63	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
CETP	1071	Malignant neoplasm of gallbladder	C0153452	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	202	41	0.01	no reported evidence	1.0	1	1	2010.0	2010.0
CETP	1071	Disease of capillaries	C0155765	group		Disease or Syndrome	28	0	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
CETP	1071	Aortic Aneurysm, Abdominal	C0162871	disease	Cardiovascular Diseases	Disease or Syndrome	287	66	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
CETP	1071	Coronary Stenosis	C0242231	disease	Cardiovascular Diseases	Disease or Syndrome	51	6	0.01	no reported evidence		1	0	2006.0	2006.0
CETP	1071	Sepsis	C0243026	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	528	63	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
CETP	1071	HMG CoA lyase deficiency	C0268601	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	5	10	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
CETP	1071	Impaired glucose tolerance	C0271650	phenotype	Nutritional and Metabolic Diseases	Disease or Syndrome	325	55	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
CETP	1071	Restenosis	C0333186	phenotype		Pathologic Function	214	26	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
CETP	1071	Senile Plaques	C0333463	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	300	27	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
CETP	1071	Proliferative retinopathy	C0339467	disease		Disease or Syndrome	42	2	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
CETP	1071	Adrenocorticotropic hormone (ACTH) deficiency (disorder)	C0342388	disease	Endocrine System Diseases	Disease or Syndrome	16	5	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CETP	1071	Non-alcoholic Fatty Liver Disease	C0400966	disease	Digestive System Diseases	Disease or Syndrome	333	84	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CETP	1071	Hyperactive behavior	C0424295	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	708	59	0.01	no reported evidence	0.0	1	0	1998.0	1998.0
CETP	1071	Hypoalphalipoproteinemias	C0473527	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	20	1	0.01	no reported evidence	0.0	1	0	1995.0	1995.0
CETP	1071	Biliary Tract Cancer	C0750952	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	127	10	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
CETP	1071	Arteriopathic disease	C0852949	group		Disease or Syndrome	66	3	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
CETP	1071	Endothelial dysfunction	C0856169	phenotype		Disease or Syndrome	261	11	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CETP	1071	Cholesterol gallstones	C0856727	disease		Disease or Syndrome	28	3	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
CETP	1071	Beta thalassemia trait	C0878521	disease		Disease or Syndrome	25	2	0.01	no reported evidence	0.0	1	0	2017.0	2017.0
CETP	1071	Coronary Restenosis	C0948480	disease	Cardiovascular Diseases	Disease or Syndrome	16	1	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CETP	1071	Macroangiopathy	C1096293	disease		Disease or Syndrome	16	1	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
CETP	1071	Avellino corneal dystrophy	C1275685	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Eye Diseases	Disease or Syndrome	35	5	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
CETP	1071	Differentiated Thyroid Gland Carcinoma	C1337013	disease		Neoplastic Process	138	37	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CETP	1071	Chronic Kidney Diseases	C1561643	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	379	120	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
CETP	1071	Familial (FPAH)	C1611743	disease		Disease or Syndrome	115	20	0.01	no reported evidence	1.0	1	1	2018.0	2018.0
CETP	1071	Liver carcinoma	C2239176	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3592	419	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CETP	1071	Alcoholic Steatohepatitis	C2718067	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	47	2	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CETP	1071	Obesity, Visceral	C2936179	phenotype	Nutritional and Metabolic Diseases	Sign or Symptom	44	2	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
CETP	1071	HEPATIC LIPASE DEFICIENCY (disorder)	C3151466	disease		Disease or Syndrome	5	2	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
CETP	1071	Hepatic granulomatosis	C4023110	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
EPO	2056	Congenital Abnormality	C0000768	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	606	30	0.01	no reported evidence	1.0	1	0	1989.0	1989.0
EPO	2056	Adenocarcinoma	C0001418	group	Neoplasms	Neoplastic Process	1711	67	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
EPO	2056	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
EPO	2056	Anemia, Hemolytic, Congenital	C0002881	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Congenital Abnormality	13	0	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
EPO	2056	Bacterial Infections	C0004623	group	Bacterial Infections and Mycoses	Disease or Syndrome	275	11	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
EPO	2056	Blast Phase	C0005699	disease	Hemic and Lymphatic Diseases; Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	213	13	0.01	no reported evidence	1.0	1	0	1987.0	1987.0
EPO	2056	Brain Diseases	C0006111	group	Nervous System Diseases	Disease or Syndrome	249	14	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
EPO	2056	Cerebral Infarction	C0007785	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	282	32	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
EPO	2056	Malignant tumor of cervix	C0007847	disease		Neoplastic Process	883	79	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
EPO	2056	Colitis	C0009319	disease	Digestive System Diseases	Disease or Syndrome	607	6	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
EPO	2056	Cytomegalovirus Infections	C0010823	group	Virus Diseases	Disease or Syndrome	269	7	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
EPO	2056	Diabetic Nephropathy	C0011881	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	560	110	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
EPO	2056	Endometrial Neoplasms	C0014170	group	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	237	39	0.01	no reported evidence		1	0	2004.0	2004.0
EPO	2056	Endometriosis	C0014175	disease	Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	748	156	0.01	no reported evidence		1	0	2003.0	2003.0
EPO	2056	Ependymoma	C0014474	disease	Neoplasms	Neoplastic Process	127	3	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
EPO	2056	Erythroid hyperplasia	C0014800	disease		Disease or Syndrome	17	1	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
EPO	2056	Fanconi Anemia	C0015625	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	289	91	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
EPO	2056	Friedreich Ataxia	C0016719	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	51	12	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
EPO	2056	Glaucoma, Open-Angle	C0017612	disease	Eye Diseases	Disease or Syndrome	69	37	0.01	no reported evidence		1	0	2007.0	2007.0
EPO	2056	Head and Neck Neoplasms	C0018671	group	Neoplasms	Neoplastic Process	106	11	0.01	no reported evidence		1	0	2005.0	2005.0
EPO	2056	Hemochromatosis	C0018995	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	83	22	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
EPO	2056	Hepatic Vein Thrombosis	C0019154	disease	Cardiovascular Diseases; Digestive System Diseases	Disease or Syndrome	14	1	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
EPO	2056	Hepatitis, Chronic	C0019189	disease	Digestive System Diseases	Disease or Syndrome	182	8	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
EPO	2056	HIV Infections	C0019693	group	Immune System Diseases; Virus Diseases	Disease or Syndrome	805	54	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
EPO	2056	Hypergammaglobulinemia	C0020455	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	29	0	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
EPO	2056	Hyperplasia	C0020507	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	122	0	0.01	no reported evidence		1	0	2006.0	2006.0
EPO	2056	Immunologic Deficiency Syndromes	C0021051	group	Immune System Diseases	Disease or Syndrome	640	10	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
EPO	2056	Fibroid Tumor	C0023267	group	Neoplasms	Neoplastic Process	309	4	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
EPO	2056	Chronic Lymphocytic Leukemia	C0023434	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1119	228	0.01	no reported evidence		1	0	2002.0	2002.0
EPO	2056	Acute lymphocytic leukemia	C0023449	disease		Neoplastic Process	906	99	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
EPO	2056	Leukemia, Myelomonocytic, Chronic	C0023480	disease	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	107	36	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
EPO	2056	Leukomalacia, Periventricular	C0023529	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	20	6	0.01	no reported evidence		1	0	2008.0	2008.0
EPO	2056	Leukopenia	C0023530	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	245	63	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
EPO	2056	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.01	no reported evidence		1	0	2005.0	2005.0
EPO	2056	Lung Neoplasms	C0024121	group	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1176	23	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
