Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
NPY	4852	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.02	no reported evidence	1.0	2	0	2001.0	2008.0
NPY	4852	Coronary Arteriosclerosis	C0010054	disease	Cardiovascular Diseases	Disease or Syndrome	759	189	0.02	no reported evidence	1.0	2	1	2008.0	2013.0
NPY	4852	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.02	no reported evidence	1.0	2	1	2007.0	2010.0
NPY	4852	Diabetic Nephropathy	C0011881	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	560	110	0.02	no reported evidence	1.0	2	1	2004.0	2007.0
NPY	4852	Diabetic Neuropathies	C0011882	group	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	85	4	0.02	no reported evidence	1.0	2	0	2007.0	2011.0
NPY	4852	Hyperinsulinism	C0020459	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	376	33	0.02	no reported evidence	1.0	2	0	2001.0	2001.0
NPY	4852	Metabolic Diseases	C0025517	group	Nutritional and Metabolic Diseases	Disease or Syndrome	420	21	0.02	no reported evidence	1.0	2	0	2016.0	2018.0
NPY	4852	Neoplasm Metastasis	C0027627	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	3919	129	0.02	no reported evidence	1.0	2	0	2012.0	2015.0
NPY	4852	Obesity, Morbid	C0028756	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	112	29	0.02	no reported evidence	1.0	2	0	1997.0	2011.0
NPY	4852	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.02	no reported evidence	1.0	2	0	2003.0	2012.0
NPY	4852	Pituitary Adenoma	C0032000	disease	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Neoplastic Process	293	15	0.02	no reported evidence	1.0	2	0	2001.0	2008.0
NPY	4852	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.02	no reported evidence	1.0	2	0	2005.0	2010.0
NPY	4852	Neuroendocrine Tumors	C0206754	group	Neoplasms	Neoplastic Process	256	6	0.02	no reported evidence	1.0	2	0	1992.0	2007.0
NPY	4852	Alcohol withdrawal syndrome	C0236663	disease		Disease or Syndrome	40	4	0.02	no reported evidence	1.0	2	0	2001.0	2009.0
NPY	4852	Dyslipidemias	C0242339	group	Nutritional and Metabolic Diseases	Disease or Syndrome	215	48	0.02	no reported evidence	0.5	2	0	2003.0	2013.0
NPY	4852	Malignant neoplasm of prostate	C0376358	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	3238	563	0.02	no reported evidence	1.0	2	0	2006.0	2013.0
NPY	4852	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.02	no reported evidence	1.0	2	0	2013.0	2016.0
NPY	4852	Ewings sarcoma	C0553580	disease	Neoplasms	Neoplastic Process	351	9	0.02	no reported evidence	1.0	2	0	2014.0	2015.0
NPY	4852	Prostate carcinoma	C0600139	disease		Neoplastic Process	3144	756	0.02	no reported evidence	1.0	2	0	2006.0	2013.0
NPY	4852	Coronary Artery Disease	C1956346	disease	Cardiovascular Diseases	Disease or Syndrome	980	861	0.02	no reported evidence	1.0	2	1	2009.0	2013.0
PTGS1	5742	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.02	no reported evidence	1.0	2	0	2013.0	2016.0
PTGS1	5742	Arteriosclerosis	C0003850	disease	Cardiovascular Diseases	Disease or Syndrome	1086	121	0.02	no reported evidence	1.0	2	0	2008.0	2014.0
PTGS1	5742	Atherosclerosis	C0004153	disease	Cardiovascular Diseases	Disease or Syndrome	1133	131	0.02	no reported evidence	1.0	2	0	2008.0	2014.0
PTGS1	5742	Malignant neoplasm of urinary bladder	C0005684	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1143	157	0.02	no reported evidence	1.0	2	0	2001.0	2002.0
PTGS1	5742	Bladder Neoplasm	C0005695	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1216	142	0.02	no reported evidence	1.0	2	0	2001.0	2002.0
PTGS1	5742	Coronary Arteriosclerosis	C0010054	disease	Cardiovascular Diseases	Disease or Syndrome	759	189	0.02	no reported evidence	1.0	2	0	2006.0	2006.0
PTGS1	5742	Head and Neck Neoplasms	C0018671	group	Neoplasms	Neoplastic Process	106	11	0.02	no reported evidence		2	0	2004.0	2008.0
PTGS1	5742	Premature Obstetric Labor	C0022876	phenotype	Female Urogenital Diseases and Pregnancy Complications	Pathologic Function	104	1	0.02	no reported evidence	1.0	2	0	1998.0	1999.0
PTGS1	5742	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.02	no reported evidence	1.0	2	0	1999.0	2008.0
PTGS1	5742	Multiple Myeloma	C0026764	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1311	784	0.02	no reported evidence	1.0	2	0	2006.0	2016.0
PTGS1	5742	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.02	no reported evidence	1.0	2	0	2007.0	2016.0
PTGS1	5742	Memory impairment	C0233794	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	266	22	0.02	no reported evidence	1.0	2	0	2010.0	2013.0
PTGS1	5742	Cytochrome-c Oxidase Deficiency	C0268237	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Congenital Abnormality; Disease or Syndrome	47	41	0.02	no reported evidence	1.0	2	0	1999.0	2009.0
PTGS1	5742	Hyperplastic Polyp	C0333983	disease		Neoplastic Process	109	9	0.02	no reported evidence	1.0	2	2	2001.0	2004.0
PTGS1	5742	Glaucoma, Primary Open Angle	C0339573	disease	Eye Diseases	Disease or Syndrome	146	105	0.02	no reported evidence	1.0	2	0	2001.0	2015.0
PTGS1	5742	Malignant neoplasm of gastrointestinal tract	C0685938	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	262	18	0.02	no reported evidence	1.0	2	0	1997.0	2007.0
PTGS1	5742	Carcinoma of bladder	C0699885	disease		Neoplastic Process	1161	165	0.02	no reported evidence	1.0	2	0	2001.0	2002.0
PTGS1	5742	Ischemic stroke	C0948008	disease		Disease or Syndrome	393	209	0.02	no reported evidence	1.0	2	1	2008.0	2011.0
PTGS1	5742	Coronary Artery Disease	C1956346	disease	Cardiovascular Diseases	Disease or Syndrome	980	861	0.02	no reported evidence	1.0	2	0	2006.0	2006.0
PTGS1	5742	Plaque, Amyloid	C2936349	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	234	23	0.02	no reported evidence	1.0	2	0	2013.0	2016.0
PTGS1	5742	Experimental Organism Basal Cell Carcinoma	C3811653	phenotype		Neoplastic Process	281	33	0.02	no reported evidence	0.5	2	0	2006.0	2010.0
PTGS1	5742	cervical cancer	C4048328	disease	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	964	87	0.02	no reported evidence	1.0	2	0	2003.0	2010.0
RPS6	6194	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.02	no reported evidence	1.0	2	0	2003.0	2016.0
RPS6	6194	Non-Small Cell Lung Carcinoma	C0007131	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2242	362	0.02	no reported evidence	1.0	2	0	2015.0	2016.0
RPS6	6194	Tuberous Sclerosis	C0041341	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Neoplasms; Nervous System Diseases	Neoplastic Process	196	246	0.02	no reported evidence	1.0	2	0	2005.0	2014.0
TFAM	7019	Amyotrophic Lateral Sclerosis	C0002736	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	659	259	0.02	no reported evidence	1.0	2	0	2012.0	2014.0
TFAM	7019	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.02	no reported evidence	1.0	2	0	2011.0	2018.0
TFAM	7019	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.02	no reported evidence	1.0	2	0	1995.0	2011.0
TFAM	7019	Congestive heart failure	C0018802	disease	Cardiovascular Diseases	Disease or Syndrome	883	65	0.02	no reported evidence	1.0	2	0	2006.0	2011.0
TFAM	7019	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
TFAM	7019	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.02	no reported evidence	1.0	2	0	2011.0	2018.0
TFAM	7019	Mitochondrial cardiomyopathy	C3532239	disease		Disease or Syndrome	16	1	0.02	no reported evidence	1.0	2	0	2007.0	2010.0
CFB	629	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CFB	629	Autoimmune Diseases	C0004364	group	Immune System Diseases	Disease or Syndrome	1059	141	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CFB	629	Crohn Disease	C0010346	disease	Digestive System Diseases	Disease or Syndrome	911	956	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CFB	629	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.01	no reported evidence	1.0	1	1	2015.0	2015.0
CFB	629	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.01	no reported evidence	1.0	1	1	2015.0	2015.0
CFB	629	Diabetic Retinopathy	C0011884	disease	Cardiovascular Diseases; Endocrine System Diseases; Eye Diseases	Disease or Syndrome	246	115	0.01	no reported evidence	1.0	1	1	2014.0	2014.0
CFB	629	Necrotizing Ulcerative Gingivitis	C0017575	disease	Bacterial Infections and Mycoses; Stomatognathic Diseases	Disease or Syndrome	1	0	0.01	no reported evidence	0.0	1	0	1988.0	1988.0
CFB	629	Glomerulonephritis, Membranoproliferative	C0017662	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases	Disease or Syndrome	36	0	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
CFB	629	Inflammatory Bowel Diseases	C0021390	group	Digestive System Diseases	Disease or Syndrome	910	451	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CFB	629	Kidney Failure, Acute	C0022660	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	309	8	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CFB	629	leukemia	C0023418	disease	Neoplasms	Neoplastic Process	1940	76	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
CFB	629	Acute lymphocytic leukemia	C0023449	disease		Neoplastic Process	906	99	0.01	no reported evidence	1.0	1	0	1983.0	1983.0
CFB	629	Malignant neoplasm of stomach	C0024623	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2397	341	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CFB	629	Meningococcal Infections	C0025303	group	Bacterial Infections and Mycoses	Disease or Syndrome	66	23	0.01	no reported evidence		1	0	2008.0	2008.0
CFB	629	Obesity	C0028754	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1960	811	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CFB	629	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.01	no reported evidence	0.0	1	0	1984.0	1984.0
CFB	629	Psoriasis	C0033860	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	817	636	0.01	no reported evidence		1	0	2002.0	2002.0
CFB	629	Pyruvate Carboxylase Deficiency Disease	C0034341	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	42	22	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CFB	629	Retinal Diseases	C0035309	group	Eye Diseases	Disease or Syndrome	354	35	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CFB	629	Anterior uveitis	C0042165	disease	Eye Diseases	Disease or Syndrome	26	6	0.01	no reported evidence	1.0	1	1	2012.0	2012.0
CFB	629	Pancreatitis, Chronic	C0149521	disease	Digestive System Diseases	Disease or Syndrome	301	40	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CFB	629	Premature Birth	C0151526	phenotype	Female Urogenital Diseases and Pregnancy Complications	Pathologic Function	118	6	0.01	no reported evidence		1	0	2008.0	2008.0
CFB	629	Postpartum Thyroiditis	C0271815	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	6	0	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
CFB	629	Coinfection	C0275524	phenotype	Bacterial Infections and Mycoses; Parasitic Diseases; Virus Diseases	Disease or Syndrome	170	8	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CFB	629	Carcinogenesis	C0596263	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	4064	159	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CFB	629	Bacterial sepsis	C0684256	disease		Disease or Syndrome	14	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CFB	629	Malignant neoplasm of gastrointestinal tract	C0685938	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	262	18	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CFB	629	Stomach Carcinoma	C0699791	disease		Neoplastic Process	2377	364	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CFB	629	Acute anterior uveitis	C0701807	disease		Disease or Syndrome	43	15	0.01	no reported evidence	1.0	1	1	2012.0	2012.0
CFB	629	Drusen	C1260959	disease		Disease or Syndrome	45	12	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CFB	629	Pancreatic Ductal Adenocarcinoma	C1335302	disease		Neoplastic Process	700	25	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CFB	629	Preterm Premature Rupture of Fetal Membranes	C1566302	disease	Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	8	0	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
CFB	629	Severe Sepsis	C1719672	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	102	16	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CFB	629	Unspecified visual loss	C3665346	phenotype		Sign or Symptom	63	6	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CFB	629	C3 Glomerulonephritis	C4055342	disease		Disease or Syndrome	5	0	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
C2	717	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.01	no reported evidence	1.0	1	0	1992.0	1992.0
C2	717	Autoimmune Diseases	C0004364	group	Immune System Diseases	Disease or Syndrome	1059	141	0.01	no reported evidence	1.0	1	0	1985.0	1985.0
C2	717	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.01	no reported evidence	1.0	1	0	1981.0	1981.0
C2	717	Liver neoplasms	C0023903	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1320	7	0.01	no reported evidence	1.0	1	0	1984.0	1984.0
C2	717	Metabolic Diseases	C0025517	group	Nutritional and Metabolic Diseases	Disease or Syndrome	420	21	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
C2	717	Myasthenia Gravis	C0026896	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	178	8	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
C2	717	Complete atrioventricular block	C0151517	disease		Disease or Syndrome	169	32	0.01	no reported evidence	1.0	1	2	2013.0	2013.0
C2	717	Malnutrition	C0162429	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	224	16	0.01	no reported evidence	1.0	1	0	1985.0	1985.0
C2	717	Infection	C3714514	group	Bacterial Infections and Mycoses	Pathologic Function	491	0	0.01	no reported evidence		1	0	2008.0	2008.0
CYP2D6	1565	Acquired Immunodeficiency Syndrome	C0001175	group	Immune System Diseases; Virus Diseases	Disease or Syndrome	187	33	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
CYP2D6	1565	Adenoma	C0001430	group	Neoplasms	Neoplastic Process	999	73	0.01	no reported evidence	0.0	1	0	1995.0	1995.0
CYP2D6	1565	Amenorrhea	C0002453	phenotype	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	48	0	0.01	no reported evidence	0.0	1	0	2014.0	2014.0
CYP2D6	1565	Aplastic Anemia	C0002874	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	154	33	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
CYP2D6	1565	Arteriosclerosis	C0003850	disease	Cardiovascular Diseases	Disease or Syndrome	1086	121	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
CYP2D6	1565	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
CYP2D6	1565	Atherosclerosis	C0004153	disease	Cardiovascular Diseases	Disease or Syndrome	1133	131	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
CYP2D6	1565	Autistic Disorder	C0004352	group	Mental Disorders	Mental or Behavioral Dysfunction	676	237	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CYP2D6	1565	Basal Cell Nevus Syndrome	C0004779	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Neoplasms; Stomatognathic Diseases	Neoplastic Process	45	55	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
CYP2D6	1565	Brain Neoplasms	C0006118	group	Neoplasms; Nervous System Diseases	Neoplastic Process	645	163	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
CYP2D6	1565	Malignant neoplasm of larynx	C0007107	disease	Neoplasms; Otorhinolaryngologic Diseases; Respiratory Tract Diseases	Neoplastic Process	128	23	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
CYP2D6	1565	Malignant tumor of cervix	C0007847	disease		Neoplastic Process	883	79	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
CYP2D6	1565	Primary biliary cirrhosis	C0008312	disease	Digestive System Diseases	Disease or Syndrome	328	108	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
CYP2D6	1565	Cholestasis	C0008370	disease	Digestive System Diseases	Disease or Syndrome	314	5	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CYP2D6	1565	Colonic Diseases	C0009373	group	Digestive System Diseases	Disease or Syndrome	23	4	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
CYP2D6	1565	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.01	no reported evidence	1.0	1	1	2018.0	2018.0
CYP2D6	1565	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.01	no reported evidence		1	0	2004.0	2004.0
CYP2D6	1565	Diarrhea	C0011991	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	328	18	0.01	no reported evidence	0.0	1	0	2013.0	2013.0
CYP2D6	1565	Disruptive Behavior Disorder	C0012734	disease	Mental Disorders	Mental or Behavioral Dysfunction	7	1	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CYP2D6	1565	Eating Disorders	C0013473	group	Mental Disorders	Mental or Behavioral Dysfunction	71	25	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
CYP2D6	1565	Hepatitis	C0019158	disease	Digestive System Diseases	Disease or Syndrome	316	7	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
CYP2D6	1565	Hepatitis A	C0019159	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	260	8	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
CYP2D6	1565	Hepatitis, Chronic	C0019189	disease	Digestive System Diseases	Disease or Syndrome	182	8	0.01	no reported evidence		1	0	2002.0	2002.0
CYP2D6	1565	HIV Infections	C0019693	group	Immune System Diseases; Virus Diseases	Disease or Syndrome	805	54	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
CYP2D6	1565	Hypercholesterolemia	C0020443	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	239	63	0.01	no reported evidence	0.0	1	0	2002.0	2002.0
CYP2D6	1565	Hyperlipidemia	C0020473	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	231	26	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CYP2D6	1565	Infant, Premature	C0021294	phenotype		Finding	277	21	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
CYP2D6	1565	Inflammatory Bowel Diseases	C0021390	group	Digestive System Diseases	Disease or Syndrome	910	451	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CYP2D6	1565	Childhood Acute Lymphoblastic Leukemia	C0023452	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	442	97	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CYP2D6	1565	Leukemia, Myelocytic, Acute	C0023467	disease	Neoplasms	Neoplastic Process	1702	215	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
CYP2D6	1565	Myeloid Leukemia, Chronic	C0023473	disease	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	875	64	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
CYP2D6	1565	Liver neoplasms	C0023903	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1320	7	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
CYP2D6	1565	Lung Neoplasms	C0024121	group	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1176	23	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
CYP2D6	1565	Major depression, single episode	C0024517	disease		Mental or Behavioral Dysfunction	30	11	0.01	no reported evidence	1.0	1	3	2015.0	2015.0
CYP2D6	1565	Malignant Carcinoid Syndrome	C0024586	disease	Neoplasms	Disease or Syndrome	15	0	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
CYP2D6	1565	Primary Malignant Liver Neoplasm	C0024620	disease		Neoplastic Process	26	1	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
CYP2D6	1565	Multiple Myeloma	C0026764	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1311	784	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
CYP2D6	1565	Myopathy	C0026848	group	Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	414	99	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
CYP2D6	1565	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
CYP2D6	1565	Myoclonus	C0027066	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	153	11	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
CYP2D6	1565	nervous system disorder	C0027765	group	Nervous System Diseases	Disease or Syndrome	435	13	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
CYP2D6	1565	Neuroblastoma	C0027819	group	Neoplasms	Neoplastic Process	1698	288	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CYP2D6	1565	Neuroleptic Malignant Syndrome	C0027849	disease	Nervous System Diseases; Substance-Related Disorders	Disease or Syndrome	8	5	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
CYP2D6	1565	Obsessive-Compulsive Disorder	C0028768	disease	Mental Disorders	Mental or Behavioral Dysfunction	113	65	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CYP2D6	1565	Pain, Postoperative	C0030201	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	27	9	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CYP2D6	1565	Personality Disorders	C0031212	group	Mental Disorders	Mental or Behavioral Dysfunction	26	9	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CYP2D6	1565	Pituitary Adenoma	C0032000	disease	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Neoplastic Process	293	15	0.01	no reported evidence	0.0	1	0	1995.0	1995.0
CYP2D6	1565	Pituitary Neoplasms	C0032019	group	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Neoplastic Process	295	11	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
CYP2D6	1565	Disorders of Porphyrin Metabolism	C0032708	group	Nutritional and Metabolic Diseases	Disease or Syndrome	17	5	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
CYP2D6	1565	Psoriasis	C0033860	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	817	636	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
CYP2D6	1565	Psychophysiologic Disorders	C0033931	group	Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	1	0	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CYP2D6	1565	Psychotic Disorders	C0033975	group	Mental Disorders	Mental or Behavioral Dysfunction	316	113	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CYP2D6	1565	Kidney Failure	C0035078	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	296	24	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
CYP2D6	1565	Rhinitis	C0035455	disease	Otorhinolaryngologic Diseases; Respiratory Tract Diseases	Disease or Syndrome	99	7	0.01	no reported evidence		1	0	2003.0	2003.0
CYP2D6	1565	Mast-Cell Sarcoma	C0036221	disease	Neoplasms	Neoplastic Process	14	2	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CYP2D6	1565	Schizoaffective Disorder	C0036337	disease	Mental Disorders	Mental or Behavioral Dysfunction	108	86	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
CYP2D6	1565	Systemic Scleroderma	C0036421	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	561	149	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CYP2D6	1565	Seizures	C0036572	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	1173	165	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
CYP2D6	1565	Shy-Drager Syndrome	C0037019	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	74	27	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
CYP2D6	1565	Torsades de Pointes	C0040479	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	20	10	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
CYP2D6	1565	Varicosity	C0042345	disease	Cardiovascular Diseases	Disease or Syndrome	75	34	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
CYP2D6	1565	Violence	C0042693	phenotype		Mental or Behavioral Dysfunction	11	3	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
