Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
HTRA1	5654	Malignant neoplasm of endometrium	C0007103	disease		Neoplastic Process	576	106	0.02	no reported evidence	1.0	2	0	2006.0	2011.0
HTRA1	5654	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.02	no reported evidence	1.0	2	0	2002.0	2006.0
HTRA1	5654	Endometrial Carcinoma	C0476089	disease	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	839	145	0.02	no reported evidence	1.0	2	0	2006.0	2011.0
HTRA1	5654	Secondary malignant neoplasm of lymph node	C0686619	disease		Neoplastic Process	1270	66	0.02	no reported evidence	1.0	2	0	2002.0	2013.0
HTRA1	5654	ovarian neoplasm	C0919267	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	937	83	0.02	no reported evidence	1.0	2	0	2004.0	2010.0
HTRA1	5654	Uterine Corpus Cancer	C1883486	disease		Neoplastic Process	578	106	0.02	no reported evidence	1.0	2	0	2006.0	2011.0
HTRA1	5654	Unspecified visual loss	C3665346	phenotype		Sign or Symptom	63	6	0.02	no reported evidence	1.0	2	0	2008.0	2009.0
PDPN	10630	Adenocarcinoma	C0001418	group	Neoplasms	Neoplastic Process	1711	67	0.02	no reported evidence	1.0	2	0	2008.0	2010.0
PDPN	10630	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.02	no reported evidence	1.0	2	0	2007.0	2009.0
PDPN	10630	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.02	no reported evidence	1.0	2	0	2006.0	2017.0
PDPN	10630	Colorectal Neoplasms	C0009404	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1072	226	0.02	no reported evidence	1.0	2	0	2003.0	2015.0
PDPN	10630	Mesothelioma	C0025500	disease	Neoplasms	Neoplastic Process	382	3	0.02	no reported evidence	1.0	2	0	2007.0	2008.0
PDPN	10630	Neoplasms	C0027651	group	Neoplasms	Neoplastic Process	1235	103	0.02	no reported evidence	1.0	2	0	2017.0	2018.0
PDPN	10630	Seminoma	C0036631	disease	Neoplasms	Neoplastic Process	228	13	0.02	no reported evidence	1.0	2	0	2007.0	2007.0
PDPN	10630	Pancreatic carcinoma	C0235974	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1868	225	0.02	no reported evidence	1.0	2	0	2014.0	2018.0
PDPN	10630	Squamous cell carcinoma of esophagus	C0279626	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	1022	148	0.02	no reported evidence	1.0	2	0	2010.0	2012.0
PDPN	10630	Teratoma, Malignant	C0334520	disease	Neoplasms	Neoplastic Process	17	0	0.02	no reported evidence	1.0	2	0	2007.0	2007.0
PDPN	10630	Malignant neoplasm of pancreas	C0346647	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1845	136	0.02	no reported evidence	1.0	2	0	2014.0	2018.0
PDPN	10630	Human immunodeficiency virus, type 2 [HIV-2] infection in conditions classified elsewhere and of unspecified site	C0375021	disease		Disease or Syndrome	40	0	0.02	no reported evidence	1.0	2	0	1990.0	2001.0
PDPN	10630	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.02	no reported evidence	1.0	2	0	2006.0	2017.0
PDPN	10630	Invasive Ductal Breast Carcinoma	C1134719	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	217	2	0.02	no reported evidence	1.0	2	0	2014.0	2018.0
ARMS2	387715	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.02	no reported evidence	1.0	2	1	2008.0	2012.0
ARMS2	387715	Exudative age-related macular degeneration	C0271084	disease		Disease or Syndrome	5	4	0.02	no reported evidence	1.0	2	1	2017.0	2017.0
ARMS2	387715	Retinal Pigment Epithelial Detachment	C0339546	disease	Eye Diseases	Disease or Syndrome	11	3	0.02	no reported evidence	1.0	2	1	2009.0	2011.0
ARMS2	387715	Choroidal Neovascularization	C0600518	phenotype	Eye Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	15	2	0.02	no reported evidence		2	0	2008.0	2008.0
ARMS2	387715	Retinal pigment epithelium atrophy	C1720251	phenotype		Acquired Abnormality	5	3	0.02	no reported evidence	0.5	2	1	2015.0	2016.0
ARMS2	387715	Unspecified visual loss	C3665346	phenotype		Sign or Symptom	63	6	0.02	no reported evidence	1.0	2	0	2008.0	2009.0
SERPINA3	12	Anaplasia	C0002793	disease	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	282	4	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
SERPINA3	12	Blood Coagulation Disorders	C0005779	group	Hemic and Lymphatic Diseases	Disease or Syndrome	170	17	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
SERPINA3	12	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
SERPINA3	12	Cholera	C0008354	disease	Bacterial Infections and Mycoses	Disease or Syndrome	111	0	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
SERPINA3	12	Cystic Fibrosis	C0010674	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Respiratory Tract Diseases	Disease or Syndrome	593	489	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
SERPINA3	12	Dementia, Vascular	C0011269	disease	Cardiovascular Diseases; Mental Disorders; Nervous System Diseases	Disease or Syndrome	79	15	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
SERPINA3	12	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
SERPINA3	12	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
SERPINA3	12	Glioblastoma	C0017636	disease	Neoplasms	Neoplastic Process	1936	180	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SERPINA3	12	Hepatitis C	C0019196	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	782	89	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
SERPINA3	12	Liver diseases	C0023895	group	Digestive System Diseases	Disease or Syndrome	605	26	0.01	no reported evidence	1.0	1	0	1986.0	1986.0
SERPINA3	12	Lung diseases	C0024115	group	Respiratory Tract Diseases	Disease or Syndrome	392	18	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
SERPINA3	12	Machado-Joseph Disease	C0024408	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	75	11	0.01	no reported evidence	1.0	1	0	1994.0	1994.0
SERPINA3	12	Malaria	C0024530	disease	Parasitic Diseases	Disease or Syndrome	468	107	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
SERPINA3	12	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.01	no reported evidence		1	0	2008.0	2008.0
SERPINA3	12	Neoplasm Metastasis	C0027627	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	3919	129	0.01	no reported evidence		1	0	2005.0	2005.0
SERPINA3	12	Neoplasms	C0027651	group	Neoplasms	Neoplastic Process	1235	103	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SERPINA3	12	Ovarian Carcinoma	C0029925	disease		Neoplastic Process	2202	316	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SERPINA3	12	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.01	no reported evidence		1	0	2005.0	2005.0
SERPINA3	12	Prostatic Diseases	C0033575	group	Male Urogenital Diseases	Disease or Syndrome	37	1	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
SERPINA3	12	Pseudotumor Cerebri	C0033845	disease	Nervous System Diseases	Disease or Syndrome	14	0	0.01	no reported evidence	1.0	1	0	1985.0	1985.0
SERPINA3	12	Psychotic Disorders	C0033975	group	Mental Disorders	Mental or Behavioral Dysfunction	316	113	0.01	no reported evidence	0.0	1	0	2002.0	2002.0
SERPINA3	12	Shy-Drager Syndrome	C0037019	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	74	27	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
SERPINA3	12	Trisomy	C0041107	group	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	208	1	0.01	no reported evidence	1.0	1	0	1991.0	1991.0
SERPINA3	12	Vascular Diseases	C0042373	group	Cardiovascular Diseases	Disease or Syndrome	400	32	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
SERPINA3	12	Vasculitis	C0042384	group	Cardiovascular Diseases	Disease or Syndrome	135	3	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
SERPINA3	12	Pertussis	C0043167	disease	Bacterial Infections and Mycoses; Respiratory Tract Diseases	Disease or Syndrome	15	0	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
SERPINA3	12	Whooping cough due to unspecified organism	C0043168	disease		Disease or Syndrome	13	0	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
SERPINA3	12	Pancreatitis, Chronic	C0149521	disease	Digestive System Diseases	Disease or Syndrome	301	40	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
SERPINA3	12	Cholinergic urticaria	C0152230	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	1981.0	1981.0
SERPINA3	12	Acute myocardial infarction	C0155626	disease		Disease or Syndrome	246	36	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
SERPINA3	12	Allergic asthma	C0155877	disease		Disease or Syndrome	196	23	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
SERPINA3	12	Prion Diseases	C0162534	group	Nervous System Diseases	Disease or Syndrome	79	30	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
SERPINA3	12	Urticaria due to cold	C0221207	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	1981.0	1981.0
SERPINA3	12	Pancreatic carcinoma	C0235974	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1868	225	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
SERPINA3	12	Familial lichen amyloidosis	C0268398	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	152	16	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
SERPINA3	12	Familial Alzheimer Disease (FAD)	C0276496	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	187	62	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
SERPINA3	12	Adult Glioblastoma	C0278878	disease		Neoplastic Process	188	1	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SERPINA3	12	Childhood Glioblastoma	C0280474	disease		Neoplastic Process	186	2	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SERPINA3	12	Cervix carcinoma	C0302592	disease		Neoplastic Process	1104	100	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
SERPINA3	12	Malignant Fibrous Histiocytoma	C0334463	disease	Neoplasms	Neoplastic Process	74	2	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
SERPINA3	12	Malignant neoplasm of pancreas	C0346647	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1845	136	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
SERPINA3	12	Nonorganic psychosis	C0349204	disease		Mental or Behavioral Dysfunction	219	60	0.01	no reported evidence	0.0	1	0	2002.0	2002.0
SERPINA3	12	Alzheimer Disease, Late Onset	C0494463	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	252	110	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
SERPINA3	12	Chronic active hepatitis	C0520463	disease	Digestive System Diseases	Disease or Syndrome	86	16	0.01	no reported evidence	1.0	1	0	1986.0	1986.0
SERPINA3	12	Recurrent tumor	C0521158	phenotype		Neoplastic Process	346	14	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
SERPINA3	12	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
SERPINA3	12	Lung Diseases, Obstructive	C0600260	group	Respiratory Tract Diseases	Disease or Syndrome	27	3	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
SERPINA3	12	Epithelial ovarian cancer	C0677886	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	1328	197	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SERPINA3	12	invasive cancer	C0677898	phenotype		Neoplastic Process	165	4	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
SERPINA3	12	Inclusion Body Myopathy, Sporadic	C0751713	disease	Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	62	2	0.01	no reported evidence	1.0	1	0	1994.0	1994.0
SERPINA3	12	ovarian neoplasm	C0919267	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	937	83	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
SERPINA3	12	Tauopathies	C0949664	group	Nervous System Diseases	Disease or Syndrome	129	18	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
SERPINA3	12	Malignant neoplasm of ovary	C1140680	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	2025	244	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SERPINA3	12	Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis	C2717865	disease	Cardiovascular Diseases; Immune System Diseases	Disease or Syndrome	33	2	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
SERPINA3	12	Decreased Concentration	C3899403	phenotype		Sign or Symptom	22	0	0.01	no reported evidence	1.0	1	0	1985.0	1985.0
ARNTL	406	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ARNTL	406	Blast Phase	C0005699	disease	Hemic and Lymphatic Diseases; Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	213	13	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ARNTL	406	Brain Neoplasms	C0006118	group	Neoplasms; Nervous System Diseases	Neoplastic Process	645	163	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ARNTL	406	Coronary Arteriosclerosis	C0010054	disease	Cardiovascular Diseases	Disease or Syndrome	759	189	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ARNTL	406	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ARNTL	406	Patent ductus arteriosus	C0013274	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	250	16	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ARNTL	406	Glioblastoma	C0017636	disease	Neoplasms	Neoplastic Process	1936	180	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
ARNTL	406	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ARNTL	406	Hemochromatosis	C0018995	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	83	22	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ARNTL	406	Herpes Simplex Infections	C0019348	group	Skin and Connective Tissue Diseases; Virus Diseases	Disease or Syndrome	502	6	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ARNTL	406	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
ARNTL	406	Male infertility	C0021364	disease	Male Urogenital Diseases	Disease or Syndrome	262	72	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ARNTL	406	Icterus	C0022346	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	153	7	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
ARNTL	406	Kidney Diseases	C0022658	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	638	93	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
ARNTL	406	leukemia	C0023418	disease	Neoplasms	Neoplastic Process	1940	76	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
ARNTL	406	Leukemia, Myelocytic, Acute	C0023467	disease	Neoplasms	Neoplastic Process	1702	215	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ARNTL	406	Myeloid Leukemia	C0023470	disease	Neoplasms	Neoplastic Process	500	6	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
ARNTL	406	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ARNTL	406	Multiple Sclerosis	C0026769	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	1105	745	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
ARNTL	406	Degenerative polyarthritis	C0029408	disease	Musculoskeletal Diseases	Disease or Syndrome	975	92	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
ARNTL	406	Pancreatic Neoplasm	C0030297	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	664	13	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ARNTL	406	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ARNTL	406	Pneumococcal Infections	C0032269	group	Bacterial Infections and Mycoses	Disease or Syndrome	43	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ARNTL	406	Psychotic Disorders	C0033975	group	Mental Disorders	Mental or Behavioral Dysfunction	316	113	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ARNTL	406	Sleep disturbances	C0037317	group		Sign or Symptom	100	8	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ARNTL	406	Gilles de la Tourette syndrome	C0040517	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Nervous System Diseases	Disease or Syndrome	96	24	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ARNTL	406	Tremor	C0040822	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	225	27	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ARNTL	406	Angelman Syndrome	C0162635	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	59	132	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ARNTL	406	Follicular thyroid carcinoma	C0206682	disease	Neoplasms	Neoplastic Process	166	20	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ARNTL	406	Premature aging syndrome	C0231341	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	91	3	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
ARNTL	406	Pancreatic carcinoma	C0235974	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1868	225	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ARNTL	406	Age-related cognitive decline	C0236848	disease		Mental or Behavioral Dysfunction	12	1	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
ARNTL	406	Malignant neoplasm of lung	C0242379	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2448	409	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ARNTL	406	Adult Glioblastoma	C0278878	disease		Neoplastic Process	188	1	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
ARNTL	406	Childhood Glioblastoma	C0280474	disease		Neoplastic Process	186	2	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
ARNTL	406	Malignant neoplasm of pancreas	C0346647	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1845	136	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ARNTL	406	Nonorganic psychosis	C0349204	disease		Mental or Behavioral Dysfunction	219	60	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ARNTL	406	Hematologic Neoplasms	C0376545	group	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	556	37	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
ARNTL	406	Overweight	C0497406	phenotype	Pathological Conditions, Signs and Symptoms	Finding	237	126	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ARNTL	406	Recurrent tumor	C0521158	phenotype		Neoplastic Process	346	14	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ARNTL	406	Carcinogenesis	C0596263	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	4064	159	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
ARNTL	406	Carcinoma of lung	C0684249	disease		Neoplastic Process	2475	735	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ARNTL	406	Secondary malignant neoplasm of lymph node	C0686619	disease		Neoplastic Process	1270	66	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
ARNTL	406	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ARNTL	406	Malignant Pleural Mesothelioma	C0812413	disease		Neoplastic Process	259	3	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
ARNTL	406	Sleep Disorders	C0851578	group	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	47	6	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ARNTL	406	Sarcopenia	C0872084	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	27	1	0.01	no reported evidence	0.0	1	0	2010.0	2010.0
ARNTL	406	ovarian neoplasm	C0919267	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	937	83	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ARNTL	406	Sarcoma	C1261473	group	Neoplasms	Neoplastic Process	657	20	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ARNTL	406	Attention deficit hyperactivity disorder	C1263846	disease	Mental Disorders	Mental or Behavioral Dysfunction	411	202	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ARNTL	406	Primary malignant neoplasm of lung	C1306460	disease		Neoplastic Process	2267	400	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ARNTL	406	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ARNTL	406	HEMOCHROMATOSIS, TYPE 1	C3469186	disease		Disease or Syndrome	64	42	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ARNTL	406	Triple Negative Breast Neoplasms	C3539878	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	631	37	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CRHR1	1394	Adenocarcinoma	C0001418	group	Neoplasms	Neoplastic Process	1711	67	0.01	no reported evidence		1	0	2002.0	2002.0
CRHR1	1394	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
CRHR1	1394	Borderline Personality Disorder	C0006012	disease	Mental Disorders	Mental or Behavioral Dysfunction	109	54	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
CRHR1	1394	Bulimia	C0006370	disease	Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	30	15	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
CRHR1	1394	Colitis	C0009319	disease	Digestive System Diseases	Disease or Syndrome	607	6	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CRHR1	1394	Dermatitis, Atopic	C0011615	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	483	173	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
CRHR1	1394	Eating Disorders	C0013473	group	Mental Disorders	Mental or Behavioral Dysfunction	71	25	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
CRHR1	1394	Eczema	C0013595	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	453	75	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
CRHR1	1394	Ependymoma	C0014474	disease	Neoplasms	Neoplastic Process	127	3	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
CRHR1	1394	Fragile X Syndrome	C0016667	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	94	5	0.01	no reported evidence	1.0	1	1	2012.0	2012.0
CRHR1	1394	Hypersensitivity	C0020517	group	Immune System Diseases	Pathologic Function	184	964	0.01	no reported evidence		1	0	2004.0	2004.0
CRHR1	1394	insulinoma	C0021670	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	180	4	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
CRHR1	1394	Acute lymphocytic leukemia	C0023449	disease		Neoplastic Process	906	99	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
CRHR1	1394	Major depression, single episode	C0024517	disease		Mental or Behavioral Dysfunction	30	11	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
CRHR1	1394	Meningioma	C0025286	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	437	21	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
CRHR1	1394	Multiple Sclerosis	C0026769	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	1105	745	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
CRHR1	1394	Neoplasm Metastasis	C0027627	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	3919	129	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CRHR1	1394	Neuroblastoma	C0027819	group	Neoplasms	Neoplastic Process	1698	288	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
CRHR1	1394	Obesity	C0028754	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1960	811	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CRHR1	1394	Degenerative polyarthritis	C0029408	disease	Musculoskeletal Diseases	Disease or Syndrome	975	92	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
CRHR1	1394	Osteoporosis	C0029456	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	440	82	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CRHR1	1394	Ovarian Carcinoma	C0029925	disease		Neoplastic Process	2202	316	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
CRHR1	1394	Persistent Fetal Circulation Syndrome	C0031190	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Respiratory Tract Diseases	Disease or Syndrome	11	4	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
CRHR1	1394	Pituitary Adenoma	C0032000	disease	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Neoplastic Process	293	15	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
