Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
GSTO1	9446	Carcinoma, Transitional Cell	C0007138	disease	Neoplasms	Neoplastic Process	398	6	0.02	no reported evidence	1.0	2	0	2009.0	2011.0
GSTO1	9446	Dementia, Vascular	C0011269	disease	Cardiovascular Diseases; Mental Disorders; Nervous System Diseases	Disease or Syndrome	79	15	0.02	no reported evidence	1.0	2	1	2005.0	2007.0
GSTO1	9446	Adult T-Cell Lymphoma/Leukemia	C0023493	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	499	5	0.02	no reported evidence	1.0	2	0	1986.0	2008.0
GSTO1	9446	B-Cell Lymphomas	C0079731	group	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	729	32	0.02	no reported evidence	1.0	2	0	2005.0	2006.0
GSTO1	9446	Cataract	C0086543	disease	Eye Diseases	Acquired Abnormality	518	42	0.02	no reported evidence	0.5	2	0	2014.0	2015.0
GSTO1	9446	Carcinogenesis	C0596263	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	4064	159	0.02	no reported evidence	1.0	2	0	2011.0	2011.0
GSTO1	9446	Carcinoma of bladder	C0699885	disease		Neoplastic Process	1161	165	0.02	no reported evidence	1.0	2	0	2013.0	2016.0
GSTO1	9446	Urothelial Carcinoma	C2145472	disease		Neoplastic Process	256	4	0.02	no reported evidence	1.0	2	0	2009.0	2011.0
GSTO1	9446	Liver carcinoma	C2239176	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3592	419	0.02	no reported evidence	1.0	2	0	2006.0	2013.0
CYP46A1	10858	Senile Plaques	C0333463	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	300	27	0.02	no reported evidence	1.0	2	0	2004.0	2010.0
CYP46A1	10858	Mild cognitive disorder	C1270972	disease	Mental Disorders	Mental or Behavioral Dysfunction	149	40	0.02	no reported evidence	1.0	2	1	2006.0	2008.0
CYP46A1	10858	Plaque, Amyloid	C2936349	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	234	23	0.02	no reported evidence	0.5	2	0	2004.0	2010.0
WWC1	23286	Presenile dementia	C0011265	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	361	102	0.02	no reported evidence	0.5	2	1	2009.0	2015.0
WWC1	23286	Alzheimer Disease, Late Onset	C0494463	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	252	110	0.02	no reported evidence	0.5	2	1	2010.0	2018.0
WWC1	23286	Dementia	C0497327	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	435	107	0.02	no reported evidence	0.5	2	1	2009.0	2015.0
BACE1	23621	Glioblastoma	C0017636	disease	Neoplasms	Neoplastic Process	1936	180	0.02	no reported evidence	1.0	2	0	2014.0	2015.0
BACE1	23621	Hookworm Infections	C0019911	group	Parasitic Diseases	Disease or Syndrome	9	0	0.02	no reported evidence	1.0	2	0	2005.0	2008.0
BACE1	23621	DOWN SYNDROME CRITICAL REGION	C1860787	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	37	0	0.02	no reported evidence	1.0	2	0	2005.0	2010.0
TMEM106B	54664	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.02	no reported evidence	1.0	2	0	2011.0	2013.0
TMEM106B	54664	Dementia	C0497327	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	435	107	0.02	no reported evidence	1.0	2	0	2016.0	2017.0
TMEM106B	54664	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.02	no reported evidence	1.0	2	0	2016.0	2018.0
GSTO2	119391	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.02	no reported evidence	0.5	2	1	2015.0	2017.0
GSTO2	119391	Carcinoma, Transitional Cell	C0007138	disease	Neoplasms	Neoplastic Process	398	6	0.02	no reported evidence	1.0	2	0	2009.0	2011.0
GSTO2	119391	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.02	no reported evidence	0.5	2	1	2010.0	2012.0
GSTO2	119391	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.02	no reported evidence	0.5	2	1	2015.0	2017.0
GSTO2	119391	Urothelial Carcinoma	C2145472	disease		Neoplastic Process	256	4	0.02	no reported evidence	1.0	2	0	2009.0	2011.0
GSTO2	119391	Liver carcinoma	C2239176	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3592	419	0.02	no reported evidence	1.0	2	2	2015.0	2016.0
TSPO	706	Amyotrophic Lateral Sclerosis	C0002736	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	659	259	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
TSPO	706	Anxiety	C0003467	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	463	69	0.01	no reported evidence	1.0	1	1	2015.0	2015.0
TSPO	706	Anxiety Disorders	C0003469	group	Mental Disorders	Mental or Behavioral Dysfunction	395	79	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Separation Anxiety Disorder	C0003477	disease	Mental Disorders	Mental or Behavioral Dysfunction	7	1	0.01	no reported evidence	1.0	1	1	2012.0	2012.0
TSPO	706	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
TSPO	706	Brain Neoplasms	C0006118	group	Neoplasms; Nervous System Diseases	Neoplastic Process	645	163	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
TSPO	706	Malignant Neoplasms	C0006826	group	Neoplasms	Neoplastic Process	1437	87	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
TSPO	706	Malignant tumor of colon	C0007102	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2000	135	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
TSPO	706	Malignant neoplasm of thyroid	C0007115	disease		Neoplastic Process	504	40	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
TSPO	706	Non-Small Cell Lung Carcinoma	C0007131	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2242	362	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
TSPO	706	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
TSPO	706	Colorectal Neoplasms	C0009404	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1072	226	0.01	no reported evidence		1	0	2002.0	2002.0
TSPO	706	Allergic Conjunctivitis	C0009766	disease	Eye Diseases; Immune System Diseases	Disease or Syndrome	20	1	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
TSPO	706	Cystic Fibrosis	C0010674	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Respiratory Tract Diseases	Disease or Syndrome	593	489	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
TSPO	706	Dejerine-Sottas Disease (disorder)	C0011195	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	91	36	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
TSPO	706	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
TSPO	706	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
TSPO	706	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
TSPO	706	Encephalitis	C0014038	disease	Nervous System Diseases	Disease or Syndrome	143	5	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
TSPO	706	Epilepsy	C0014544	disease	Nervous System Diseases	Disease or Syndrome	1176	147	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
TSPO	706	Epilepsy, Temporal Lobe	C0014556	disease	Nervous System Diseases	Disease or Syndrome	180	11	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
TSPO	706	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
TSPO	706	Graves Disease	C0018213	disease	Endocrine System Diseases; Eye Diseases; Immune System Diseases	Disease or Syndrome	334	213	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
TSPO	706	Hematological Disease	C0018939	group	Hemic and Lymphatic Diseases	Disease or Syndrome	146	3	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
TSPO	706	Inflammatory Bowel Diseases	C0021390	group	Digestive System Diseases	Disease or Syndrome	910	451	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
TSPO	706	Influenza	C0021400	disease	Respiratory Tract Diseases; Virus Diseases	Disease or Syndrome	588	13	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
TSPO	706	Leukemia, T-Cell	C0023492	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	363	4	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
TSPO	706	Adult T-Cell Lymphoma/Leukemia	C0023493	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	499	5	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
TSPO	706	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.01	no reported evidence		1	0	2007.0	2007.0
TSPO	706	Mesothelioma	C0025500	disease	Neoplasms	Neoplastic Process	382	3	0.01	no reported evidence	0.0	1	0	2008.0	2008.0
TSPO	706	Multiple Myeloma	C0026764	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1311	784	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
TSPO	706	Myocarditis	C0027059	disease	Cardiovascular Diseases	Disease or Syndrome	125	1	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
TSPO	706	Neoplasms	C0027651	group	Neoplasms	Neoplastic Process	1235	103	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
TSPO	706	nervous system disorder	C0027765	group	Nervous System Diseases	Disease or Syndrome	435	13	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
TSPO	706	Neuroblastoma	C0027819	group	Neoplasms	Neoplastic Process	1698	288	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
TSPO	706	Obesity	C0028754	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1960	811	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Obsessive-Compulsive Disorder	C0028768	disease	Mental Disorders	Mental or Behavioral Dysfunction	113	65	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
TSPO	706	Ovarian Carcinoma	C0029925	disease		Neoplastic Process	2202	316	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
TSPO	706	Pain	C0030193	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	484	101	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Parathyroid Neoplasms	C0030521	group	Endocrine System Diseases; Neoplasms	Neoplastic Process	55	6	0.01	no reported evidence		1	0	2004.0	2004.0
TSPO	706	Peyronie Disease	C0030848	disease	Male Urogenital Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	19	1	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Prostatic Neoplasms	C0033578	group	Male Urogenital Diseases; Neoplasms	Neoplastic Process	1553	25	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
TSPO	706	Prune Belly Syndrome	C0033770	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	19	2	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
TSPO	706	Psychotic Disorders	C0033975	group	Mental Disorders	Mental or Behavioral Dysfunction	316	113	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
TSPO	706	Pulmonary Fibrosis	C0034069	disease	Respiratory Tract Diseases	Disease or Syndrome	431	13	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Retinal Diseases	C0035309	group	Eye Diseases	Disease or Syndrome	354	35	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
TSPO	706	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Thyroid Neoplasm	C0040136	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	475	35	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
TSPO	706	Unipolar Depression	C0041696	disease	Mental Disorders	Mental or Behavioral Dysfunction	516	378	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
TSPO	706	Zellweger Syndrome	C0043459	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	31	66	0.01	no reported evidence	1.0	1	0	1992.0	1992.0
TSPO	706	B-Cell Lymphomas	C0079731	group	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	729	32	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
TSPO	706	Ventricular arrhythmia	C0085612	disease		Disease or Syndrome	59	17	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Malignant neoplasm of brain	C0153633	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	165	3	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
TSPO	706	Liver Failure, Acute	C0162557	disease	Digestive System Diseases	Disease or Syndrome	119	6	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
TSPO	706	Follicular adenoma	C0205647	disease	Neoplasms	Neoplastic Process	135	2	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
TSPO	706	Medium-chain acyl-coenzyme A dehydrogenase deficiency	C0220710	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	7	74	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
TSPO	706	Erectile dysfunction	C0242350	disease	Male Urogenital Diseases; Mental Disorders	Finding	117	17	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
TSPO	706	Parkinsonian Disorders	C0242422	group	Nervous System Diseases	Disease or Syndrome	213	64	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
TSPO	706	Ulceration of colon	C0267491	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
TSPO	706	Solid Neoplasm	C0280100	phenotype		Neoplastic Process	839	9	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
TSPO	706	Prostatic Intraepithelial Neoplasias	C0282612	disease	Neoplasms	Neoplastic Process	173	0	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
TSPO	706	Senile Plaques	C0333463	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	300	27	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
TSPO	706	Nonorganic psychosis	C0349204	disease		Mental or Behavioral Dysfunction	219	60	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
TSPO	706	Malignant neoplasm of prostate	C0376358	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	3238	563	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
TSPO	706	Chronic low back pain	C0457949	disease		Disease or Syndrome	6	1	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Thyroid carcinoma	C0549473	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	720	81	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
TSPO	706	Factor V Leiden mutation	C0584960	disease		Disease or Syndrome	59	17	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Prostate carcinoma	C0600139	disease		Neoplastic Process	3144	756	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
TSPO	706	Progressive Neoplastic Disease	C0677932	phenotype		Neoplastic Process	166	17	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
TSPO	706	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
TSPO	706	Middle Cerebral Artery Occlusion	C0740391	phenotype	Cardiovascular Diseases; Nervous System Diseases	Acquired Abnormality	134	0	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
TSPO	706	Tactile Allodynia	C0751213	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	88	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
TSPO	706	Post MI	C0856742	phenotype		Disease or Syndrome	46	1	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
TSPO	706	Malignant neoplasm of ovary	C1140680	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	2025	244	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
TSPO	706	Major Depressive Disorder	C1269683	disease	Mental Disorders	Mental or Behavioral Dysfunction	512	210	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
TSPO	706	Mild cognitive disorder	C1270972	disease	Mental Disorders	Mental or Behavioral Dysfunction	149	40	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
TSPO	706	Inflammatory disorder	C1290884	group		Disease or Syndrome	191	6	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
TSPO	706	Adenoma of large intestine	C1302401	disease		Neoplastic Process	257	61	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
TSPO	706	Primary malignant neoplasm	C1306459	group		Neoplastic Process	1031	34	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
TSPO	706	Stromal keratitis	C1318020	disease		Disease or Syndrome	14	0	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
TSPO	706	Pancreatic Ductal Adenocarcinoma	C1335302	disease		Neoplastic Process	700	25	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
TSPO	706	Epithelioma	C1368683	disease	Neoplasms	Neoplastic Process	297	1	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
TSPO	706	Hippocampal sclerosis	C1504404	disease		Disease or Syndrome	51	6	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
TSPO	706	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
TSPO	706	Separation anxiety disorder of childhood	C1527281	disease		Mental or Behavioral Dysfunction	4	0	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
TSPO	706	Benign Prostatic Hyperplasia	C1704272	disease	Male Urogenital Diseases	Disease or Syndrome	419	19	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
TSPO	706	Painful Bladder Syndrome	C1720830	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	37	0	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
TSPO	706	ANOPHTHALMIA AND PULMONARY HYPOPLASIA	C1832661	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Eye Diseases; Respiratory Tract Diseases	Disease or Syndrome	21	14	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
TSPO	706	DOSAGE-SENSITIVE SEX REVERSAL	C1848296	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	86	3	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Parvovirus B19 (disease)	C1959635	disease		Disease or Syndrome	35	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
TSPO	706	Liver carcinoma	C2239176	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3592	419	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
TSPO	706	Allergic rhinitis (disorder)	C2607914	disease	Immune System Diseases; Otorhinolaryngologic Diseases; Respiratory Tract Diseases	Disease or Syndrome	162	54	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
TSPO	706	MUTYH-Associate Polyposis	C3272841	disease		Neoplastic Process	25	20	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
TSPO	706	Progressive cGVHD	C3539781	disease		Disease or Syndrome	168	17	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CHAT	1103	Congenital Abnormality	C0000768	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	606	30	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CHAT	1103	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.01	no reported evidence	0.0	1	0	2013.0	2013.0
CHAT	1103	Malignant tumor of colon	C0007102	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2000	135	0.01	no reported evidence	0.0	1	0	2008.0	2008.0
CHAT	1103	Squamous cell carcinoma	C0007137	disease	Neoplasms	Neoplastic Process	1875	224	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
CHAT	1103	Cataplexy	C0007384	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	31	5	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
CHAT	1103	Cognition Disorders	C0009241	group	Mental Disorders	Mental or Behavioral Dysfunction	236	29	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
CHAT	1103	Dementia, Vascular	C0011269	disease	Cardiovascular Diseases; Mental Disorders; Nervous System Diseases	Disease or Syndrome	79	15	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
CHAT	1103	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CHAT	1103	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CHAT	1103	Down Syndrome	C0013080	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	474	15	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CHAT	1103	Icterus	C0022346	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	153	7	0.01	no reported evidence	1.0	1	0	1982.0	1982.0
CHAT	1103	Kernicterus	C0022610	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases; Immune System Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	11	0	0.01	no reported evidence	1.0	1	0	1982.0	1982.0
CHAT	1103	Mesothelioma	C0025500	disease	Neoplasms	Neoplastic Process	382	3	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
CHAT	1103	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CHAT	1103	Neuroblastoma	C0027819	group	Neoplasms	Neoplastic Process	1698	288	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
CHAT	1103	Neuromuscular Diseases	C0027868	group	Nervous System Diseases	Disease or Syndrome	100	25	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
CHAT	1103	Degenerative polyarthritis	C0029408	disease	Musculoskeletal Diseases	Disease or Syndrome	975	92	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CHAT	1103	Pain	C0030193	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	484	101	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
CHAT	1103	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.01	no reported evidence	0.0	1	0	1998.0	1998.0
CHAT	1103	Poliomyelitis	C0032371	disease	Nervous System Diseases; Virus Diseases	Disease or Syndrome	14	0	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
CHAT	1103	Sudden infant death syndrome	C0038644	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	77	30	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
CHAT	1103	Centronuclear myopathy	C0175709	disease	Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	27	3	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CHAT	1103	Congenital defects	C0220810	group		Congenital Abnormality	57	3	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CHAT	1103	Motor Disorders	C0221163	group	Mental Disorders	Disease or Syndrome	9	3	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
CHAT	1103	Parkinsonian Disorders	C0242422	group	Nervous System Diseases	Disease or Syndrome	213	64	0.01	no reported evidence		1	0	2006.0	2006.0
CHAT	1103	Colon Carcinoma	C0699790	disease		Neoplastic Process	2090	240	0.01	no reported evidence	0.0	1	0	2008.0	2008.0
CHAT	1103	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
CHAT	1103	Post MI	C0856742	phenotype		Disease or Syndrome	46	1	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CHAT	1103	Respiratory Failure	C1145670	disease	Respiratory Tract Diseases	Disease or Syndrome	184	9	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CHAT	1103	Vaccine associated paralytic poliomyelitis	C1405308	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
CHAT	1103	Differentiating Neuroblastoma	C1511934	disease		Neoplastic Process	18	0	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
CHAT	1103	Tendinosis	C1568363	disease	Musculoskeletal Diseases; Wounds and Injuries	Disease or Syndrome	12	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
CHAT	1103	ALZHEIMER DISEASE 2	C1863051	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	13	1	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
CHAT	1103	Plaque, Amyloid	C2936349	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	234	23	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CHAT	1103	Mixed dementia	C3532942	disease		Mental or Behavioral Dysfunction	5	0	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
FMO3	2328	Adenoma	C0001430	group	Neoplasms	Neoplastic Process	999	73	0.01	no reported evidence	1.0	1	2	2005.0	2005.0
FMO3	2328	Amyotrophic Lateral Sclerosis	C0002736	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	659	259	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
FMO3	2328	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
FMO3	2328	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
