Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
APOE	348	Tremor	C0040822	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	225	27	0.02	no reported evidence	0.5	2	0	2003.0	2015.0
APOE	348	Low Tension Glaucoma	C0152136	disease	Eye Diseases	Disease or Syndrome	35	34	0.02	no reported evidence	0.0	2	0	2004.0	2004.0
APOE	348	Lipid Metabolism Disorders	C0154251	group	Nutritional and Metabolic Diseases	Disease or Syndrome	31	0	0.02	no reported evidence	1.0	2	0	1995.0	2005.0
APOE	348	Disease of capillaries	C0155765	group		Disease or Syndrome	28	0	0.02	no reported evidence	1.0	2	0	1997.0	2004.0
APOE	348	Smith-Lemli-Opitz Syndrome	C0175694	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	17	65	0.02	no reported evidence	1.0	2	0	2004.0	2007.0
APOE	348	Lesion of brain	C0221505	group		Disease or Syndrome	84	6	0.02	no reported evidence	1.0	2	0	2000.0	2002.0
APOE	348	Psychological symptom	C0233397	phenotype		Sign or Symptom	16	7	0.02	no reported evidence	1.0	2	0	2007.0	2012.0
APOE	348	Extrapyramidal sign	C0234133	phenotype		Sign or Symptom	63	3	0.02	no reported evidence	0.5	2	0	1997.0	1997.0
APOE	348	Drug usage	C0242510	phenotype		Mental or Behavioral Dysfunction	51	10	0.02	no reported evidence	0.5	2	0	2004.0	2015.0
APOE	348	Familial lichen amyloidosis	C0268398	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	152	16	0.02	no reported evidence	0.5	2	0	2001.0	2014.0
APOE	348	Leukoencephalopathies	C0270612	group	Nervous System Diseases	Disease or Syndrome	85	6	0.02	no reported evidence	1.0	2	0	2007.0	2009.0
APOE	348	Age-associated memory impairment	C0338657	disease		Disease or Syndrome	4	0	0.02	no reported evidence	1.0	2	0	2002.0	2003.0
APOE	348	Stable angina	C0340288	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	75	5	0.02	no reported evidence	1.0	2	0	2003.0	2007.0
APOE	348	Aortic aneurysm without mention of rupture NOS	C0340629	disease		Disease or Syndrome	41	4	0.02	no reported evidence	1.0	2	0	2007.0	2017.0
APOE	348	Polygenic hypercholesterolemia	C0342880	disease		Disease or Syndrome	9	2	0.02	no reported evidence	1.0	2	1	1988.0	1998.0
APOE	348	Cholesteryl Ester Transfer Protein Deficiency	C0342883	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	19	1	0.02	no reported evidence	1.0	2	0	1988.0	2015.0
APOE	348	Neurobehavioral Manifestations	C0525041	group	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	37	4	0.02	no reported evidence	0.5	2	0	1997.0	2011.0
APOE	348	Factor V Leiden mutation	C0584960	disease		Disease or Syndrome	59	17	0.02	no reported evidence	1.0	2	0	1998.0	2007.0
APOE	348	cortex bone disorders	C0595905	disease		Disease or Syndrome	9	0	0.02	no reported evidence	1.0	2	0	1996.0	1998.0
APOE	348	Progressive Neoplastic Disease	C0677932	phenotype		Neoplastic Process	166	17	0.02	no reported evidence	0.5	2	0	2004.0	2006.0
APOE	348	Tardive Dyskinesia	C0686347	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	50	38	0.02	no reported evidence	1.0	2	0	2001.0	2006.0
APOE	348	Colon Carcinoma	C0699790	disease		Neoplastic Process	2090	240	0.02	no reported evidence	1.0	2	0	2001.0	2005.0
APOE	348	Stomach Carcinoma	C0699791	disease		Neoplastic Process	2377	364	0.02	no reported evidence	1.0	2	0	2013.0	2017.0
APOE	348	CADASIL Syndrome	C0751587	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	18	23	0.02	no reported evidence	1.0	2	0	2006.0	2016.0
APOE	348	Arteriopathic disease	C0852949	group		Disease or Syndrome	66	3	0.02	no reported evidence	1.0	2	0	2005.0	2015.0
APOE	348	Tauopathies	C0949664	group	Nervous System Diseases	Disease or Syndrome	129	18	0.02	no reported evidence	1.0	2	0	2004.0	2018.0
APOE	348	Malignant neoplasm of ovary	C1140680	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	2025	244	0.02	no reported evidence	1.0	2	0	2000.0	2005.0
APOE	348	Myxoid cyst	C1258666	disease	Neoplasms; Skin and Connective Tissue Diseases	Disease or Syndrome	208	5	0.02	no reported evidence	0.5	2	0	2001.0	2001.0
APOE	348	Cerebral arterial aneurysm	C1290398	disease		Disease or Syndrome	77	26	0.02	no reported evidence	1.0	2	0	2006.0	2016.0
APOE	348	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.02	no reported evidence		2	0	2007.0	2009.0
APOE	348	Mobility Limitation	C1565249	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	1	0	0.02	no reported evidence	1.0	2	0	2006.0	2014.0
APOE	348	Peripheral Arterial Diseases	C1704436	group	Cardiovascular Diseases	Disease or Syndrome	124	57	0.02	no reported evidence	1.0	2	0	2000.0	2016.0
APOE	348	Alzheimer disease, familial, type 3	C1843013	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	4	89	0.02	no reported evidence	1.0	2	0	2018.0	2018.0
APOE	348	Pediatric Obesity	C2362324	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	70	31	0.02	no reported evidence	1.0	2	0	1997.0	2016.0
APOE	348	Severe dementia	C3494652	disease		Mental or Behavioral Dysfunction	9	0	0.02	no reported evidence	1.0	2	0	2004.0	2012.0
APOE	348	Progressive cGVHD	C3539781	disease		Disease or Syndrome	168	17	0.02	no reported evidence	0.5	2	0	2004.0	2006.0
APOE	348	Drug-induced tardive dyskinesia	C3714760	disease		Disease or Syndrome	50	38	0.02	no reported evidence	1.0	2	0	2001.0	2006.0
APOE	348	beta^+^ Thalassemia	C3841475	disease		Disease or Syndrome	128	38	0.02	no reported evidence	1.0	2	0	1998.0	2018.0
APOE	348	Obstructive sleep apnea hypopnea	C4237227	disease		Disease or Syndrome	2	0	0.02	no reported evidence	1.0	2	0	2005.0	2006.0
CD33	945	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.02	no reported evidence	1.0	2	1	2013.0	2016.0
CD33	945	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
CD33	945	Congenital chromosomal disease	C0008626	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	496	16	0.02	no reported evidence	1.0	2	0	1998.0	1998.0
CD33	945	Lymphoma	C0024299	group	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1306	61	0.02	no reported evidence	1.0	2	0	2004.0	2008.0
CD33	945	Acute leukemia	C0085669	disease		Neoplastic Process	491	26	0.02	no reported evidence	0.5	2	0	1992.0	2009.0
CD33	945	Childhood Acute Myeloid Leukemia	C0220621	disease		Neoplastic Process	101	2	0.02	no reported evidence	1.0	2	0	2013.0	2017.0
CD33	945	Senile Plaques	C0333463	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	300	27	0.02	no reported evidence	1.0	2	0	2013.0	2014.0
CD33	945	Chromosome 8, trisomy	C0432412	disease	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	69	1	0.02	no reported evidence	1.0	2	0	2005.0	2010.0
CD33	945	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
CD33	945	Childhood Leukemia	C1332977	disease		Neoplastic Process	167	14	0.02	no reported evidence	1.0	2	0	2017.0	2017.0
CD33	945	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	C1961099	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	407	7	0.02	no reported evidence	1.0	2	0	2000.0	2010.0
CD33	945	Precursor Cell Lymphoblastic Leukemia Lymphoma	C1961102	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	617	126	0.02	no reported evidence	1.0	2	0	1997.0	2011.0
CD33	945	Plaque, Amyloid	C2936349	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	234	23	0.02	no reported evidence	1.0	2	0	2013.0	2014.0
CD33	945	MIXED LINEAGE LEUKEMIA	C3888194	disease		Neoplastic Process	184	3	0.02	no reported evidence	1.0	2	0	2003.0	2011.0
CR1	1378	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.02	no reported evidence	1.0	2	2	2012.0	2012.0
CR1	1378	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.02	no reported evidence	1.0	2	0	2013.0	2014.0
CR1	1378	Encephalitis, St. Louis	C0014060	disease	Nervous System Diseases; Virus Diseases	Disease or Syndrome	123	11	0.02	no reported evidence	1.0	2	0	1985.0	1987.0
CR1	1378	Malaria, Cerebral	C0024534	disease	Nervous System Diseases; Parasitic Diseases	Disease or Syndrome	85	24	0.02	no reported evidence	1.0	2	1	2009.0	2011.0
CR1	1378	Paroxysmal nocturnal hemoglobinuria	C0024790	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	64	3	0.02	no reported evidence	1.0	2	0	1983.0	2018.0
MS4A2	2206	Eczema	C0013595	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	453	75	0.02	no reported evidence	1.0	2	1	1998.0	2012.0
MS4A2	2206	Allergic sensitization	C3662483	disease		Disease or Syndrome	51	13	0.02	no reported evidence	1.0	2	0	2001.0	2012.0
MAPT	4137	Choriocarcinoma	C0008497	disease	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	299	1	0.02	no reported evidence	1.0	2	0	1994.0	2010.0
MAPT	4137	Camurati-Engelmann Syndrome	C0011989	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Disease or Syndrome	22	10	0.02	no reported evidence	0.5	2	0	2006.0	2010.0
MAPT	4137	Multiple Sclerosis	C0026769	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	1105	745	0.02	no reported evidence	1.0	2	0	2004.0	2016.0
MAPT	4137	Psychotic Disorders	C0033975	group	Mental Disorders	Mental or Behavioral Dysfunction	316	113	0.02	no reported evidence	1.0	2	0	1998.0	2014.0
MAPT	4137	Niemann-Pick Disease, Type C	C0220756	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	76	77	0.02	no reported evidence	1.0	2	0	2009.0	2013.0
MAPT	4137	Lesion of brain	C0221505	group		Disease or Syndrome	84	6	0.02	no reported evidence	1.0	2	0	2003.0	2018.0
MAPT	4137	Essential Tremor	C0270736	disease	Nervous System Diseases	Disease or Syndrome	70	47	0.02	no reported evidence	1.0	2	1	2013.0	2015.0
MAPT	4137	Supranuclear paralysis	C0270920	disease		Disease or Syndrome	1	1	0.02	no reported evidence	1.0	2	1	1999.0	2002.0
MAPT	4137	Carcinoma breast stage IV	C0278488	disease		Neoplastic Process	391	7	0.02	no reported evidence	1.0	2	0	2011.0	2015.0
MAPT	4137	Nonorganic psychosis	C0349204	disease		Mental or Behavioral Dysfunction	219	60	0.02	no reported evidence	1.0	2	0	1998.0	2014.0
MAPT	4137	Developmental delay (disorder)	C0424605	disease		Mental or Behavioral Dysfunction	192	24	0.02	no reported evidence	1.0	2	0	2006.0	2013.0
MAPT	4137	Motor symptoms	C0426980	phenotype		Sign or Symptom	39	6	0.02	no reported evidence	1.0	2	1	2007.0	2008.0
MAPT	4137	Neuropil Threads	C0521175	phenotype		Acquired Abnormality	11	0	0.02	no reported evidence	1.0	2	0	1994.0	2015.0
MAPT	4137	Pervasive Development Disorder	C0524528	group	Mental Disorders	Mental or Behavioral Dysfunction	128	13	0.02	no reported evidence	0.5	2	0	2006.0	2010.0
MAPT	4137	Global developmental delay	C0557874	disease		Mental or Behavioral Dysfunction	1101	21	0.02	no reported evidence	1.0	2	0	2006.0	2013.0
MAPT	4137	Epithelial ovarian cancer	C0677886	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	1328	197	0.02	no reported evidence	1.0	2	0	2013.0	2015.0
MAPT	4137	Inclusion Body Myopathy, Sporadic	C0751713	disease	Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	62	2	0.02	no reported evidence	1.0	2	0	1994.0	2014.0
MAPT	4137	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.02	no reported evidence	1.0	2	0	2002.0	2010.0
MAPT	4137	DIARRHEA 5, WITH TUFTING ENTEROPATHY, CONGENITAL	C2750737	disease	Digestive System Diseases; Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	8	7	0.02	no reported evidence	1.0	2	0	2016.0	2016.0
PICALM	8301	Down Syndrome	C0013080	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	474	15	0.02	no reported evidence	1.0	2	0	2007.0	2014.0
PICALM	8301	Acute Megakaryocytic Leukemias	C0023462	disease	Neoplasms	Neoplastic Process	121	11	0.02	no reported evidence	1.0	2	0	2001.0	2007.0
PICALM	8301	Dementia	C0497327	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	435	107	0.02	no reported evidence	1.0	2	0	2011.0	2016.0
PICALM	8301	Mild cognitive disorder	C1270972	disease	Mental Disorders	Mental or Behavioral Dysfunction	149	40	0.02	no reported evidence	1.0	2	0	2015.0	2018.0
ABCA7	10347	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.02	no reported evidence	1.0	2	1	2014.0	2015.0
ABCA7	10347	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.02	no reported evidence	1.0	2	0	2013.0	2016.0
ABCA7	10347	Plaque, Amyloid	C2936349	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	234	23	0.02	no reported evidence	1.0	2	0	2016.0	2016.0
CD2AP	23607	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.02	no reported evidence	1.0	2	0	2004.0	2014.0
CD2AP	23607	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.02	no reported evidence	1.0	2	0	2004.0	2014.0
CD2AP	23607	Nephrotic Syndrome	C0027726	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	181	8	0.02	no reported evidence	1.0	2	0	2007.0	2009.0
CD2AP	23607	Glomerulosclerosis (disorder)	C0178664	disease		Disease or Syndrome	111	1	0.02	no reported evidence	1.0	2	0	2004.0	2015.0
CD2AP	23607	Myasthenic Syndromes, Congenital	C0751882	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	47	21	0.02	no reported evidence	1.0	2	0	2001.0	2003.0
MS4A6A	64231	Mild cognitive disorder	C1270972	disease	Mental Disorders	Mental or Behavioral Dysfunction	149	40	0.02	no reported evidence	1.0	2	1	2014.0	2015.0
MS4A4E	643680	Alzheimer Disease, Late Onset	C0494463	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	252	110	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
APOA1	335	Arcus Senilis	C0003742	disease	Eye Diseases	Disease or Syndrome	6	0	0.01	no reported evidence	1.0	1	0	1991.0	1991.0
APOA1	335	Arthritis	C0003864	disease	Musculoskeletal Diseases	Disease or Syndrome	629	25	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
APOA1	335	Arthritis, Gouty	C0003868	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	25	1	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
APOA1	335	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.01	no reported evidence	0.0	1	0	2016.0	2016.0
APOA1	335	Autoimmune Diseases	C0004364	group	Immune System Diseases	Disease or Syndrome	1059	141	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
APOA1	335	Bowen's Disease	C0006079	disease	Neoplasms	Neoplastic Process	31	0	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
APOA1	335	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.01	no reported evidence	1.0	1	1	2013.0	2013.0
APOA1	335	Malignant tumor of colon	C0007102	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2000	135	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
APOA1	335	Cerebrovascular Disorders	C0007820	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	177	19	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
APOA1	335	Cognition Disorders	C0009241	group	Mental Disorders	Mental or Behavioral Dysfunction	236	29	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
APOA1	335	Crohn Disease	C0010346	disease	Digestive System Diseases	Disease or Syndrome	911	956	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
APOA1	335	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
APOA1	335	Diabetic Retinopathy	C0011884	disease	Cardiovascular Diseases; Endocrine System Diseases; Eye Diseases	Disease or Syndrome	246	115	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
APOA1	335	Encephalomyelitis	C0014070	disease	Nervous System Diseases	Disease or Syndrome	347	2	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
APOA1	335	Friedreich Ataxia	C0016719	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	51	12	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
APOA1	335	Glioblastoma	C0017636	disease	Neoplasms	Neoplastic Process	1936	180	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
APOA1	335	Heart failure	C0018801	disease	Cardiovascular Diseases	Disease or Syndrome	814	91	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
APOA1	335	Congestive heart failure	C0018802	disease	Cardiovascular Diseases	Disease or Syndrome	883	65	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
APOA1	335	Hepatitis B	C0019163	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	838	192	0.01	no reported evidence		1	0	2003.0	2003.0
APOA1	335	Hepatitis, Alcoholic	C0019187	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	72	1	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
APOA1	335	Hyperlipoproteinemias	C0020476	group	Nutritional and Metabolic Diseases	Disease or Syndrome	42	2	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
APOA1	335	Hyperlipoproteinemia Type III	C0020479	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	17	15	0.01	no reported evidence	0.0	1	0	1987.0	1987.0
APOA1	335	Hypobetalipoproteinemias	C0020597	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	22	8	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
APOA1	335	Seborrheic keratosis	C0022603	disease	Skin and Connective Tissue Diseases	Neoplastic Process	27	12	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
APOA1	335	Laryngeal Diseases	C0023051	group	Otorhinolaryngologic Diseases; Respiratory Tract Diseases	Disease or Syndrome	55	5	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
APOA1	335	Hyperlipoproteinemia Type I	C0023817	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	17	54	0.01	no reported evidence	0.0	1	0	1997.0	1997.0
APOA1	335	Liver Cirrhosis, Alcoholic	C0023891	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	92	11	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
APOA1	335	Alcoholic Liver Diseases	C0023896	group	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	84	5	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
APOA1	335	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
APOA1	335	Lupus Erythematosus, Systemic	C0024141	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1112	674	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
APOA1	335	Meningioma	C0025286	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	437	21	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
APOA1	335	Metabolic Diseases	C0025517	group	Nutritional and Metabolic Diseases	Disease or Syndrome	420	21	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
APOA1	335	Neoplasm Metastasis	C0027627	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	3919	129	0.01	no reported evidence		1	0	2008.0	2008.0
APOA1	335	Nodule	C0028259	phenotype		Acquired Abnormality	125	8	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
APOA1	335	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.01	no reported evidence	1.0	1	1	2016.0	2016.0
APOA1	335	Pulmonary Embolism	C0034065	disease	Cardiovascular Diseases; Respiratory Tract Diseases	Disease or Syndrome	77	20	0.01	no reported evidence	0.0	1	0	1995.0	1995.0
APOA1	335	Pulmonary Emphysema	C0034067	disease	Respiratory Tract Diseases	Disease or Syndrome	224	17	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
APOA1	335	Pulmonary Fibrosis	C0034069	disease	Respiratory Tract Diseases	Disease or Syndrome	431	13	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
APOA1	335	Kidney Failure	C0035078	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	296	24	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
APOA1	335	Silicosis	C0037116	disease	Occupational Diseases; Respiratory Tract Diseases	Disease or Syndrome	57	2	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
APOA1	335	Turner Syndrome	C0041408	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	159	19	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
APOA1	335	Uremia	C0041948	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	66	0	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
APOA1	335	Werner Syndrome	C0043119	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	95	33	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
APOA1	335	Zellweger Syndrome	C0043459	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	31	66	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
APOA1	335	Peripheral Vascular Diseases	C0085096	group	Cardiovascular Diseases	Disease or Syndrome	77	3	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
APOA1	335	Monocytosis	C0085702	disease		Disease or Syndrome	33	0	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
APOA1	335	Hamman-Rich syndrome	C0085786	disease	Respiratory Tract Diseases	Disease or Syndrome	232	9	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
APOA1	335	Complete trisomy 18 syndrome	C0152096	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	34	0	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
APOA1	335	Acute myocardial infarction	C0155626	disease		Disease or Syndrome	246	36	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
APOA1	335	Aortic Aneurysm, Abdominal	C0162871	disease	Cardiovascular Diseases	Disease or Syndrome	287	66	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
APOA1	335	Sepsis	C0243026	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	528	63	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
APOA1	335	Coronary artery atheroma	C0264683	disease		Disease or Syndrome	8	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
APOA1	335	Congenital absence of liver	C0266258	disease		Congenital Abnormality	12	2	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
APOA1	335	Primary amyloidosis	C0268381	disease	Immune System Diseases; Neoplasms; Nutritional and Metabolic Diseases	Disease or Syndrome	26	8	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
APOA1	335	Localized amyloidosis	C0268392	disease		Disease or Syndrome	5	0	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
APOA1	335	Familial lichen amyloidosis	C0268398	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	152	16	0.01	no reported evidence	0.0	1	0	2001.0	2001.0
APOA1	335	Senile cardiac amyloidosis	C0268407	disease		Disease or Syndrome	12	4	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
APOA1	335	Impaired glucose tolerance	C0271650	phenotype	Nutritional and Metabolic Diseases	Disease or Syndrome	325	55	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
APOA1	335	Xanthoma	C0302314	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	20	3	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
APOA1	335	Stable angina	C0340288	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	75	5	0.01	no reported evidence	1.0	1	0	1994.0	1994.0
APOA1	335	Malignant neoplasm of prostate	C0376358	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	3238	563	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
APOA1	335	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
APOA1	335	Hepatitis B, Chronic	C0524909	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	237	209	0.01	no reported evidence		1	0	2004.0	2004.0
